user_id,item_id,timestamp,state_label,feature 0,feature 1,feature 2,feature 3,feature 4,feature 5,feature 6,feature 7
1,7,0,2,0.01,0.0,0.1639999999999999,0.061,0.021,0.031,0.063,0.449
2,7,0,1,0.014,0.031,0.0,0.06,0.203,0.123,0.124,0.244
3,1,0,2,0.059,0.266,0.05,0.0,0.051,0.081,0.044,0.249
4,1,0,1,0.001,0.496,0.06,0.031,0.0,0.038,0.004,0.1689999999999999
5,7,0,2,0.02,0.041,0.099,0.037,0.047,0.0,0.094,0.461
6,3,0,1,0.014,0.033,0.069,0.53,0.051,0.045,0.0,0.057
7,6,0,1,0.013,0.044,0.093,0.057,0.051,0.26,0.281,0.0
1,7,1,2,0.014,0.0,0.029,0.049,0.033,0.038,0.071,0.7659999999999999
2,7,1,1,0.043,0.036,0.0,0.054,0.033,0.103,0.243,0.488
3,1,1,2,0.024,0.611,0.053,0.0,0.033,0.061,0.013,0.205
4,1,1,1,0.0,0.619,0.081,0.033,0.0,0.051,0.0,0.216
5,7,1,2,0.027,0.044,0.11,0.029,0.039,0.0,0.111,0.64
6,2,1,1,0.011,0.016,0.446,0.307,0.05,0.058,0.0,0.112
7,5,1,1,0.29,0.064,0.093,0.07,0.071,0.293,0.119,0.0
1,7,2,2,0.027,0.0,0.031,0.024,0.03,0.049,0.073,0.765
2,7,2,1,0.104,0.073,0.0,0.043,0.0069999999999999,0.095,0.014,0.664
3,1,2,2,0.014,0.703,0.063,0.0,0.014,0.042,0.001,0.162
4,1,2,1,0.001,0.6,0.087,0.04,0.0,0.051,0.003,0.218
5,7,2,2,0.02,0.023,0.087,0.023,0.026,0.0,0.074,0.747
6,2,2,1,0.017,0.01,0.506,0.25,0.039,0.065,0.0,0.113
7,0,2,1,0.56,0.06,0.084,0.081,0.041,0.079,0.094,0.0
1,7,3,2,0.023,0.0,0.03,0.023,0.029,0.038,0.084,0.773
2,7,3,1,0.069,0.05,0.0,0.027,0.019,0.074,0.003,0.759
3,1,3,2,0.014,0.696,0.057,0.0,0.014,0.058,0.006,0.155
4,3,3,1,0.051,0.077,0.066,0.446,0.0,0.054,0.003,0.304
5,7,3,2,0.0,0.0,0.047,0.0,0.004,0.0,0.02,0.929
6,2,3,1,0.01,0.0069999999999999,0.416,0.334,0.034,0.052,0.0,0.147
7,0,3,1,0.59,0.051,0.079,0.08,0.037,0.079,0.084,0.0
1,7,4,2,0.031,0.0,0.039,0.067,0.027,0.09,0.083,0.6629999999999999
2,7,4,1,0.049,0.056,0.0,0.023,0.013,0.054,0.0,0.8059999999999999
3,1,4,2,0.02,0.647,0.057,0.0,0.019,0.065,0.016,0.177
4,7,4,1,0.02,0.047,0.066,0.03,0.0,0.112,0.021,0.7040000000000001
5,7,4,2,0.006,0.011,0.327,0.066,0.01,0.0,0.009,0.5710000000000001
6,3,4,1,0.024,0.039,0.104,0.574,0.056,0.065,0.0,0.138
7,0,4,1,0.5770000000000001,0.057,0.086,0.081,0.033,0.079,0.087,0.0
1,7,5,2,0.083,0.0,0.049,0.07,0.041,0.119,0.077,0.561
2,7,5,1,0.056,0.051,0.0,0.043,0.011,0.076,0.14,0.623
3,1,5,2,0.034,0.604,0.056,0.0,0.026,0.059,0.019,0.203
4,7,5,1,0.033,0.031,0.073,0.034,0.0,0.1,0.027,0.701
5,2,5,2,0.013,0.026,0.449,0.093,0.014,0.0,0.029,0.377
6,7,5,1,0.056,0.067,0.176,0.23,0.074,0.118,0.0,0.279
7,0,5,1,0.5710000000000001,0.057,0.084,0.08,0.05,0.067,0.09,0.0
1,0,6,2,0.5,0.0,0.009,0.063,0.039,0.108,0.033,0.249
2,7,6,1,0.06,0.064,0.0,0.026,0.0,0.053,0.0,0.797
3,1,6,2,0.043,0.519,0.059,0.0,0.036,0.066,0.026,0.252
4,7,6,1,0.029,0.03,0.064,0.027,0.0,0.085,0.026,0.7390000000000001
5,7,6,2,0.009,0.013,0.183,0.03,0.01,0.0,0.04,0.716
6,2,6,1,0.019,0.014,0.607,0.083,0.034,0.061,0.0,0.182
7,0,6,1,0.539,0.06,0.089,0.08,0.056,0.08,0.097,0.0
1,7,7,2,0.289,0.0,0.061,0.09,0.053,0.121,0.046,0.34
2,7,7,1,0.063,0.054,0.0,0.02,0.0,0.064,0.0,0.799
3,7,7,2,0.07,0.281,0.06,0.0,0.044,0.118,0.053,0.373
4,7,7,1,0.019,0.029,0.06,0.026,0.0,0.073,0.026,0.768
5,7,7,2,0.0069999999999999,0.01,0.366,0.059,0.011,0.0,0.02,0.527
6,2,7,1,0.03,0.033,0.35,0.217,0.059,0.084,0.0,0.227
7,0,7,1,0.547,0.054,0.083,0.084,0.053,0.08,0.099,0.0
1,7,8,2,0.03,0.0,0.021,0.034,0.01,0.087,0.044,0.773
2,7,8,1,0.05,0.047,0.0,0.006,0.0,0.047,0.004,0.845
3,1,8,2,0.04,0.476,0.046,0.0,0.029,0.106,0.024,0.28
4,7,8,1,0.001,0.014,0.044,0.014,0.0,0.067,0.014,0.8440000000000001
5,7,8,2,0.0,0.0,0.06,0.0,0.0,0.0,0.003,0.937
6,3,8,1,0.039,0.047,0.087,0.441,0.059,0.075,0.0,0.252
7,0,8,1,0.364,0.094,0.111,0.086,0.077,0.117,0.15,0.0
1,7,9,2,0.033,0.0,0.017,0.01,0.016,0.032,0.054,0.838
2,7,9,1,0.106,0.25,0.0,0.023,0.019,0.071,0.02,0.512
3,1,9,2,0.021,0.636,0.053,0.0,0.017,0.07,0.013,0.19
4,7,9,1,0.019,0.03,0.053,0.021,0.0,0.06,0.026,0.7909999999999999
5,7,9,2,0.004,0.01,0.211,0.043,0.004,0.0,0.0069999999999999,0.72
6,3,9,1,0.02,0.029,0.096,0.606,0.04,0.055,0.0,0.155
7,0,9,1,0.573,0.057,0.086,0.084,0.03,0.084,0.086,0.0
1,7,10,2,0.033,0.0,0.02,0.014,0.023,0.036,0.051,0.823
2,1,10,1,0.054,0.6409999999999999,0.0,0.014,0.014,0.023,0.024,0.229
3,1,10,2,0.031,0.499,0.051,0.0,0.02,0.077,0.019,0.303
