user_id,item_id,timestamp,state_label,feature 0,feature 1,feature 2,feature 3,feature 4,feature 5,feature 6,feature 7
1,7,0,1,0.033,0.0,0.029,0.089,0.084,0.073,0.142,0.451
2,6,0,2,0.03,0.106,0.0,0.056,0.026,0.094,0.4270000000000001,0.061
3,0,0,2,0.394,0.034,0.047,0.0,0.056,0.098,0.136,0.034
4,5,0,1,0.027,0.044,0.029,0.039,0.0,0.442,0.199,0.02
5,6,0,2,0.013,0.026,0.046,0.026,0.021,0.0,0.628,0.041
6,2,0,1,0.05,0.136,0.393,0.023,0.1,0.056,0.0,0.043
7,6,0,1,0.023,0.014,0.041,0.067,0.111,0.271,0.272,0.0
1,7,1,1,0.043,0.0,0.031,0.096,0.092,0.091,0.1369999999999999,0.51
2,1,1,2,0.033,0.586,0.0,0.02,0.036,0.078,0.207,0.041
3,0,1,2,0.5,0.037,0.076,0.0,0.063,0.122,0.16,0.043
4,5,1,1,0.043,0.071,0.014,0.057,0.0,0.665,0.097,0.051
5,6,1,2,0.02,0.051,0.059,0.046,0.043,0.0,0.7,0.081
6,3,1,1,0.056,0.117,0.05,0.466,0.114,0.1689999999999999,0.0,0.029
7,6,1,1,0.033,0.013,0.05,0.119,0.181,0.286,0.318,0.0
1,7,2,1,0.04,0.0,0.027,0.1,0.091,0.09,0.143,0.509
2,1,2,2,0.033,0.606,0.0,0.02,0.03,0.086,0.19,0.036
3,0,2,2,0.399,0.04,0.071,0.0,0.073,0.119,0.166,0.131
4,5,2,1,0.043,0.051,0.014,0.057,0.0,0.677,0.106,0.051
5,6,2,2,0.027,0.057,0.071,0.044,0.054,0.0,0.662,0.084
6,3,2,1,0.044,0.084,0.041,0.59,0.106,0.12,0.0,0.014
7,5,2,1,0.036,0.027,0.056,0.107,0.166,0.334,0.275,0.0
1,7,3,1,0.026,0.0,0.043,0.1,0.084,0.119,0.1369999999999999,0.491
2,1,3,2,0.041,0.384,0.0,0.039,0.033,0.112,0.341,0.05
3,0,3,2,0.506,0.037,0.097,0.0,0.06,0.128,0.13,0.043
4,5,3,1,0.049,0.074,0.033,0.06,0.0,0.581,0.133,0.07
5,6,3,2,0.024,0.059,0.071,0.044,0.058,0.0,0.664,0.08
6,3,3,1,0.051,0.079,0.034,0.581,0.114,0.126,0.0,0.014
7,5,3,1,0.04,0.021,0.05,0.117,0.163,0.338,0.27,0.0
