0,6,1,0,0,0
1,3,2,0,0,0
2,6,3,0,0,0
3,6,4,0,0,0
4,3,5,0,0,0
5,7,6,0,0,0
6,3,7,0,0,0
7,0,8,0,0,0
0,5,9,0,0,0
1,3,10,0,0,0
2,6,11,0,0,0
3,6,12,0,0,0
4,7,13,0,0,0
5,7,14,0,0,0
6,5,15,0,0,0
7,5,16,0,0,0
0,5,17,0,0,0
1,3,18,0,0,0
2,6,19,0,0,0
3,8,20,0,0,0
4,7,21,0,0,0
5,7,22,0,0,0
6,5,23,0,0,0
7,5,24,0,0,0
0,5,25,0,0,0
1,3,26,0,0,0
2,6,27,0,0,0
3,8,28,0,0,0
4,7,29,0,0,0
5,3,30,0,0,0
6,5,31,0,0,0
7,0,32,0,0,0
0,5,33,0,0,0
1,3,34,0,0,0
2,7,35,0,0,0
3,7,36,0,0,0
4,7,37,0,0,0
5,3,38,0,0,0
6,5,39,0,0,0
7,0,40,0,0,0
0,5,41,0,0,0
1,3,42,0,0,0
2,4,43,0,0,0
3,5,44,0,0,0
4,7,45,0,0,0
5,7,46,0,0,0
6,6,47,0,0,0
7,3,48,0,0,0
0,5,49,0,0,0
1,3,50,0,0,0
2,4,51,0,0,0
3,7,52,0,0,0
4,7,53,0,0,0
5,8,54,0,0,0
6,6,55,0,0,0
7,3,56,0,0,0
0,5,57,0,0,0
1,3,58,0,0,0
2,4,59,0,0,0
3,5,60,0,0,0
4,7,61,0,0,0
5,8,62,0,0,0
6,6,63,0,0,0
7,3,64,0,0,0
0,5,65,0,0,0
1,3,66,0,0,0
2,4,67,0,0,0
3,3,68,0,0,0
4,7,69,0,0,0
5,8,70,0,0,0
6,6,71,0,0,0
7,4,72,0,0,0
0,5,73,0,0,0
1,3,74,0,0,0
2,4,75,0,0,0
3,3,76,0,0,0
4,3,77,0,0,0
5,8,78,0,0,0
6,3,79,0,0,0
7,4,80,0,0,0
0,5,81,0,0,0
1,3,82,0,0,0
2,5,83,0,0,0
3,3,84,0,0,0
4,3,85,0,0,0
5,8,86,0,0,0
6,3,87,0,0,0
7,4,88,0,0,0
0,5,89,0,0,0
1,3,90,0,0,0
2,4,91,0,0,0
3,3,92,0,0,0
4,7,93,0,0,0
5,8,94,0,0,0
6,5,95,0,0,0
7,4,96,0,0,0
0,4,97,0,0,0
1,3,98,0,0,0
2,7,99,0,0,0
3,3,100,0,0,0
4,7,101,0,0,0
5,1,102,0,0,0
