0,5,1,0,0,0
1,3,2,0,0,0
2,4,3,0,0,0
3,3,4,0,0,0
4,4,5,0,0,0
5,2,6,0,0,0
6,2,7,0,0,0
7,4,8,0,0,0
0,4,9,0,0,0
1,3,10,0,0,0
2,4,11,0,0,0
3,6,12,0,0,0
4,4,13,0,0,0
5,4,14,0,0,0
6,4,15,0,0,0
7,1,16,0,0,0
0,4,17,0,0,0
1,7,18,0,0,0
2,8,19,0,0,0
3,6,20,0,0,0
4,4,21,0,0,0
5,4,22,0,0,0
6,4,23,0,0,0
7,0,24,0,0,0
0,4,25,0,0,0
1,3,26,0,0,0
2,8,27,0,0,0
3,7,28,0,0,0
4,4,29,0,0,0
5,4,30,0,0,0
6,4,31,0,0,0
7,0,32,0,0,0
0,4,33,0,0,0
1,6,34,0,0,0
2,8,35,0,0,0
3,6,36,0,0,0
4,4,37,0,0,0
5,4,38,0,0,0
6,3,39,0,0,0
7,4,40,0,0,0
0,4,41,0,0,0
1,8,42,0,0,0
2,5,43,0,0,0
3,5,44,0,0,0
4,0,45,0,0,0
5,4,46,0,0,0
6,3,47,0,0,0
7,0,48,0,0,0
0,4,49,0,0,0
1,3,50,0,0,0
2,4,51,0,0,0
3,3,52,0,0,0
4,4,53,0,0,0
5,4,54,0,0,0
6,8,55,0,0,0
7,4,56,0,0,0
0,4,57,0,0,0
1,3,58,0,0,0
2,5,59,0,0,0
3,3,60,0,0,0
4,4,61,0,0,0
5,1,62,0,0,0
6,8,63,0,0,0
7,0,64,0,0,0
0,7,65,0,0,0
1,4,66,0,0,0
2,5,67,0,0,0
3,3,68,0,0,0
4,4,69,0,0,0
5,1,70,0,0,0
6,3,71,0,0,0
7,0,72,0,0,0
0,7,73,0,0,0
1,3,74,0,0,0
2,5,75,0,0,0
3,6,76,0,0,0
4,4,77,0,0,0
5,1,78,0,0,0
6,4,79,0,0,0
7,2,80,0,0,0
0,4,81,0,0,0
1,3,82,0,0,0
2,4,83,0,0,0
3,6,84,0,0,0
4,4,85,0,0,0
5,1,86,0,0,0
6,2,87,0,0,0
7,2,88,0,0,0
0,7,89,0,0,0
1,6,90,0,0,0
2,1,91,0,0,0
3,5,92,0,0,0
4,4,93,0,0,0
5,1,94,0,0,0
6,2,95,0,0,0
7,2,96,0,0,0
0,7,97,0,0,0
1,6,98,0,0,0
2,1,99,0,0,0
3,6,100,0,0,0
4,4,101,0,0,0
5,4,102,0,0,0
6,2,103,0,0,0
7,4,104,0,0,0
0,7,105,0,0,0
1,6,106,0,0,0
2,4,107,0,0,0
3,6,108,0,0,0
4,4,109,0,0,0
5,4,110,0,0,0
6,2,111,0,0,0
7,4,112,0,0,0
0,7,113,0,0,0
1,6,114,0,0,0
2,4,115,0,0,0
3,6,116,0,0,0
4,4,117,0,0,0
5,4,118,0,0,0
6,2,119,0,0,0
7,4,120,0,0,0
0,4,121,0,0,0
1,6,122,0,0,0
2,1,123,0,0,0
3,6,124,0,0,0
4,4,125,0,0,0
5,4,126,0,0,0
6,2,127,0,0,0
7,2,128,0,0,0
0,7,129,0,0,0
1,6,130,0,0,0
2,1,131,0,0,0
3,6,132,0,0,0
4,4,133,0,0,0
5,4,134,0,0,0
6,2,135,0,0,0
7,2,136,0,0,0
0,4,137,0,0,0
1,6,138,0,0,0
2,7,139,0,0,0
3,6,140,0,0,0
4,4,141,0,0,0
5,1,142,0,0,0
6,2,143,0,0,0
7,7,144,0,0,0
0,4,145,0,0,0
1,6,146,0,0,0
2,1,147,0,0,0
3,6,148,0,0,0
4,4,149,0,0,0
5,1,150,0,0,0
6,2,151,0,0,0
7,1,152,0,0,0
0,7,153,0,0,0
1,6,154,0,0,0
2,4,155,0,0,0
3,6,156,0,0,0
4,4,157,0,0,0
5,1,158,0,0,0
6,2,159,0,0,0
7,1,160,0,0,0
0,7,161,0,0,0
1,6,162,0,0,0
2,4,163,0,0,0
3,3,164,0,0,0
4,4,165,0,0,0
5,1,166,0,0,0
6,2,167,0,0,0
7,1,168,0,0,0
0,7,169,0,0,0
1,6,170,0,0,0
2,4,171,0,0,0
3,3,172,0,0,0
4,4,173,0,0,0
5,1,174,0,0,0
6,2,175,0,0,0
7,3,176,0,0,0
0,4,177,0,0,0
1,6,178,0,0,0
2,4,179,0,0,0
3,6,180,0,0,0
4,4,181,0,0,0
5,1,182,0,0,0
6,2,183,0,0,0
7,4,184,0,0,0
0,4,185,0,0,0
1,6,186,0,0,0
2,4,187,0,0,0
3,6,188,0,0,0
4,4,189,0,0,0
5,1,190,0,0,0
6,2,191,0,0,0
7,4,192,0,0,0
0,7,193,0,0,0
1,6,194,0,0,0
2,4,195,0,0,0
3,6,196,0,0,0
4,8,197,0,0,0
5,2,198,0,0,0
6,2,199,0,0,0
7,4,200,0,0,0
0,4,201,0,0,0
1,6,202,0,0,0
2,4,203,0,0,0
3,6,204,0,0,0
4,2,205,0,0,0
5,4,206,0,0,0
6,2,207,0,0,0
7,4,208,0,0,0
0,4,209,0,0,0
1,6,210,0,0,0
2,4,211,0,0,0
3,6,212,0,0,0
4,2,213,0,0,0
5,2,214,0,0,0
6,2,215,0,0,0
7,4,216,0,0,0
0,4,217,0,0,0
1,6,218,0,0,0
2,4,219,0,0,0
3,6,220,0,0,0
4,4,221,0,0,0
5,4,222,0,0,0
6,2,223,0,0,0
7,4,224,0,0,0
0,4,225,0,0,0
1,6,226,0,0,0
2,4,227,0,0,0
3,6,228,0,0,0
4,8,229,0,0,0
5,2,230,0,0,0
6,2,231,0,0,0
7,0,232,0,0,0
0,4,233,0,0,0
1,6,234,0,0,0
2,4,235,0,0,0
3,6,236,0,0,0
4,8,237,0,0,0
5,1,238,0,0,0
6,2,239,0,0,0
7,1,240,0,0,0
0,7,241,0,0,0
1,6,242,0,0,0
2,4,243,0,0,0
3,6,244,0,0,0
4,8,245,0,0,0
5,2,246,0,0,0
6,2,247,0,0,0
7,4,248,0,0,0
0,7,249,0,0,0
1,6,250,0,0,0
2,4,251,0,0,0
3,6,252,0,0,0
4,8,253,0,0,0
5,1,254,0,0,0
6,2,255,0,0,0
7,4,256,0,0,0
0,4,257,0,0,0
1,6,258,0,0,0
2,4,259,0,0,0
3,6,260,0,0,0
4,8,261,0,0,0
5,4,262,0,0,0
6,2,263,0,0,0
7,0,264,0,0,0
0,4,265,0,0,0
1,6,266,0,0,0
2,4,267,0,0,0
3,6,268,0,0,0
4,8,269,0,0,0
5,4,270,0,0,0
6,2,271,0,0,0
7,2,272,0,0,0
0,4,273,0,0,0
1,6,274,0,0,0
2,7,275,0,0,0
3,6,276,0,0,0
4,4,277,0,0,0
5,8,278,0,0,0
6,2,279,0,0,0
7,2,280,0,0,0
0,4,281,0,0,0
1,6,282,0,0,0
2,4,283,0,0,0
3,6,284,0,0,0
4,4,285,0,0,0
5,4,286,0,0,0
6,2,287,0,0,0
7,2,288,0,0,0
0,4,289,0,0,0
1,6,290,0,0,0
2,4,291,0,0,0
3,6,292,0,0,0
4,4,293,0,0,0
5,5,294,0,0,0
6,2,295,0,0,0
7,2,296,0,0,0
0,7,297,0,0,0
1,6,298,0,0,0
2,4,299,0,0,0
3,6,300,0,0,0
4,4,301,0,0,0
5,2,302,0,0,0
6,4,303,0,0,0
7,2,304,0,0,0
0,4,305,0,0,0
1,6,306,0,0,0
2,4,307,0,0,0
3,6,308,0,0,0
4,4,309,0,0,0
5,4,310,0,0,0
6,4,311,0,0,0
7,2,312,0,0,0
0,4,313,0,0,0
1,6,314,0,0,0
2,4,315,0,0,0
3,6,316,0,0,0
4,4,317,0,0,0
5,4,318,0,0,0
6,4,319,0,0,0
7,2,320,0,0,0
0,7,321,0,0,0
1,6,322,0,0,0
2,4,323,0,0,0
3,6,324,0,0,0
4,4,325,0,0,0
5,2,326,0,0,0
6,2,327,0,0,0
7,2,328,0,0,0
0,4,329,0,0,0
1,6,330,0,0,0
2,4,331,0,0,0
3,6,332,0,0,0
4,8,333,0,0,0
5,4,334,0,0,0
6,5,335,0,0,0
7,2,336,0,0,0
0,4,337,0,0,0
1,6,338,0,0,0
2,4,339,0,0,0
3,6,340,0,0,0
4,8,341,0,0,0
5,4,342,0,0,0
6,5,343,0,0,0
7,2,344,0,0,0
0,4,345,0,0,0
1,6,346,0,0,0
2,4,347,0,0,0
3,6,348,0,0,0
4,8,349,0,0,0
5,1,350,0,0,0
6,5,351,0,0,0
7,2,352,0,0,0
0,4,353,0,0,0
1,6,354,0,0,0
2,4,355,0,0,0
3,1,356,0,0,0
4,4,357,0,0,0
5,4,358,0,0,0
6,2,359,0,0,0
7,2,360,0,0,0
0,4,361,0,0,0
1,6,362,0,0,0
2,4,363,0,0,0
3,6,364,0,0,0
4,4,365,0,0,0
5,1,366,0,0,0
6,2,367,0,0,0
7,2,368,0,0,0
0,7,369,0,0,0
1,6,370,0,0,0
2,4,371,0,0,0
3,6,372,0,0,0
4,4,373,0,0,0
5,1,374,0,0,0
6,2,375,0,0,0
7,2,376,0,0,0
0,7,377,0,0,0
1,6,378,0,0,0
2,4,379,0,0,0
3,6,380,0,0,0
4,4,381,0,0,0
5,4,382,0,0,0
6,2,383,0,0,0
7,2,384,0,0,0
0,4,385,0,0,0
1,6,386,0,0,0
2,4,387,0,0,0
3,6,388,0,0,0
4,8,389,0,0,0
5,4,390,0,0,0
6,2,391,0,0,0
7,2,392,0,0,0
0,7,393,0,0,0
1,6,394,0,0,0
2,4,395,0,0,0
3,5,396,0,0,0
4,8,397,0,0,0
5,2,398,0,0,0
6,2,399,0,0,0
7,2,400,0,0,0
0,7,401,0,0,0
1,6,402,0,0,0
2,4,403,0,0,0
3,5,404,0,0,0
4,4,405,0,0,0
5,2,406,0,0,0
6,2,407,0,0,0
7,2,408,0,0,0
0,7,409,0,0,0
1,6,410,0,0,0
2,4,411,0,0,0
3,5,412,0,0,0
4,8,413,0,0,0
5,2,414,0,0,0
6,2,415,0,0,0
7,2,416,0,0,0
0,7,417,0,0,0
1,6,418,0,0,0
2,7,419,0,0,0
3,5,420,0,0,0
4,4,421,0,0,0
5,4,422,0,0,0
6,2,423,0,0,0
7,2,424,0,0,0
0,7,425,0,0,0
1,6,426,0,0,0
2,4,427,0,0,0
3,5,428,0,0,0
4,4,429,0,0,0
5,2,430,0,0,0
6,2,431,0,0,0
7,2,432,0,0,0
0,7,433,0,0,0
1,6,434,0,0,0
2,4,435,0,0,0
3,5,436,0,0,0
4,4,437,0,0,0
5,4,438,0,0,0
6,2,439,0,0,0
7,2,440,0,0,0
0,7,441,0,0,0
1,6,442,0,0,0
2,7,443,0,0,0
3,5,444,0,0,0
4,4,445,0,0,0
5,4,446,0,0,0
6,2,447,0,0,0
7,2,448,0,0,0
0,7,449,0,0,0
1,6,450,0,0,0
2,4,451,0,0,0
3,5,452,0,0,0
4,4,453,0,0,0
5,4,454,0,0,0
6,2,455,0,0,0
7,2,456,0,0,0
0,7,457,0,0,0
1,6,458,0,0,0
2,4,459,0,0,0
3,5,460,0,0,0
4,4,461,0,0,0
5,4,462,0,0,0
6,2,463,0,0,0
7,2,464,0,0,0
0,7,465,0,0,0
1,6,466,0,0,0
2,7,467,0,0,0
3,5,468,0,0,0
4,4,469,0,0,0
5,4,470,0,0,0
6,4,471,0,0,0
7,2,472,0,0,0
0,7,473,0,0,0
1,6,474,0,0,0
2,4,475,0,0,0
3,5,476,0,0,0
4,6,477,0,0,0
5,4,478,0,0,0
6,4,479,0,0,0
7,2,480,0,0,0
0,4,481,0,0,0
1,6,482,0,0,0
