user_id,item_id,timestamp,state_label,comma_separated_list_of_features
0,5,1,0,0
1,3,2,0,0
2,4,3,0,0
3,3,4,0,0
4,3,5,0,0
5,4,6,0,0
6,3,7,0,0
0,3,8,0,0
1,3,9,0,0
2,7,10,0,0
3,3,11,0,0
4,4,12,0,0
5,4,13,0,0
6,3,14,0,0
0,3,15,0,0
1,3,16,0,0
2,7,17,0,0
3,3,18,0,0
4,6,19,0,0
5,4,20,0,0
6,3,21,0,0
0,3,22,0,0
1,5,23,0,0
2,2,24,0,0
3,3,25,0,0
4,6,26,0,0
5,1,27,0,0
6,3,28,0,0
0,5,29,0,0
1,3,30,0,0
2,2,31,0,0
3,3,32,0,0
4,6,33,0,0
5,1,34,0,0
6,5,35,0,0
0,5,36,0,0
1,3,37,0,0
2,2,38,0,0
3,3,39,0,0
4,0,40,0,0
5,3,41,0,0
6,5,42,0,0
0,3,43,0,0
1,3,44,0,0
2,5,45,0,0
3,3,46,0,0
4,0,47,0,0
5,3,48,0,0
6,5,49,0,0
0,5,50,0,0
1,3,51,0,0
2,5,52,0,0
3,2,53,0,0
4,0,54,0,0
5,4,55,0,0
6,5,56,0,0
0,5,57,0,0
1,4,58,0,0
2,7,59,0,0
3,2,60,0,0
4,0,61,0,0
5,4,62,0,0
6,3,63,0,0
0,5,64,0,0
1,3,65,0,0
2,7,66,0,0
3,3,67,0,0
4,6,68,0,0
5,4,69,0,0
6,3,70,0,0
0,5,71,0,0
1,3,72,0,0
2,1,73,0,0
3,3,74,0,0
4,6,75,0,0
5,4,76,0,0
6,5,77,0,0
0,5,78,0,0
1,3,79,0,0
2,2,80,0,0
3,3,81,0,0
4,6,82,0,0
5,4,83,0,0
6,3,84,0,0
0,5,85,0,0
1,3,86,0,0
2,7,87,0,0
3,3,88,0,0
4,0,89,0,0
5,4,90,0,0
6,3,91,0,0
0,5,92,0,0
1,3,93,0,0
2,7,94,0,0
3,2,95,0,0
4,4,96,0,0
5,4,97,0,0
6,4,98,0,0
0,3,99,0,0
1,3,100,0,0
2,7,101,0,0
3,2,102,0,0
4,4,103,0,0
