user_id,item_id,timestamp,state_label,comma_separated_list_of_features
0,7,1,0,0
1,0,2,0,0
2,2,3,0,0
3,6,4,0,0
4,7,5,0,0
5,7,6,0,0
6,3,7,0,0
0,7,8,0,0
1,0,9,0,0
2,4,10,0,0
3,6,11,0,0
4,7,12,0,0
5,7,13,0,0
6,3,14,0,0
0,7,15,0,0
1,3,16,0,0
2,4,17,0,0
3,6,18,0,0
4,4,19,0,0
5,7,20,0,0
6,3,21,0,0
0,7,22,0,0
1,3,23,0,0
2,4,24,0,0
3,6,25,0,0
4,4,26,0,0
5,5,27,0,0
6,3,28,0,0
0,7,29,0,0
1,3,30,0,0
2,4,31,0,0
3,7,32,0,0
4,4,33,0,0
5,5,34,0,0
6,0,35,0,0
0,7,36,0,0
1,3,37,0,0
2,4,38,0,0
3,7,39,0,0
4,4,40,0,0
5,5,41,0,0
6,3,42,0,0
0,3,43,0,0
1,3,44,0,0
2,0,45,0,0
3,7,46,0,0
4,0,47,0,0
5,1,48,0,0
6,3,49,0,0
0,2,50,0,0
1,7,51,0,0
2,0,52,0,0
3,3,53,0,0
4,4,54,0,0
5,1,55,0,0
6,3,56,0,0
0,2,57,0,0
1,7,58,0,0
2,0,59,0,0
3,7,60,0,0
4,4,61,0,0
5,1,62,0,0
6,3,63,0,0
0,2,64,0,0
1,7,65,0,0
2,2,66,0,0
3,7,67,0,0
4,4,68,0,0
5,1,69,0,0
6,3,70,0,0
0,7,71,0,0
1,0,72,0,0
2,4,73,0,0
3,7,74,0,0
4,4,75,0,0
5,1,76,0,0
6,3,77,0,0
0,7,78,0,0
1,1,79,0,0
2,4,80,0,0
3,7,81,0,0
4,7,82,0,0
5,1,83,0,0
6,3,84,0,0
0,7,85,0,0
1,7,86,0,0
2,4,87,0,0
3,7,88,0,0
4,7,89,0,0
5,7,90,0,0
6,3,91,0,0
0,7,92,0,0
1,3,93,0,0
2,4,94,0,0
3,7,95,0,0
4,7,96,0,0
5,1,97,0,0
6,0,98,0,0
0,7,99,0,0
1,3,100,0,0
2,4,101,0,0
3,7,102,0,0
4,7,103,0,0
5,1,104,0,0
6,3,105,0,0
0,7,106,0,0
1,3,107,0,0
2,4,108,0,0
3,7,109,0,0
4,7,110,0,0
5,7,111,0,0
6,3,112,0,0
0,7,113,0,0
1,3,114,0,0
2,0,115,0,0
3,7,116,0,0
4,7,117,0,0
5,7,118,0,0
6,3,119,0,0
0,7,120,0,0
1,3,121,0,0
2,0,122,0,0
3,7,123,0,0
4,7,124,0,0
5,1,125,0,0
6,0,126,0,0
0,7,127,0,0
1,3,128,0,0
2,4,129,0,0
3,7,130,0,0
4,7,131,0,0
5,1,132,0,0
6,0,133,0,0
0,7,134,0,0
1,3,135,0,0
2,4,136,0,0
3,7,137,0,0
4,7,138,0,0
5,1,139,0,0
6,0,140,0,0
0,7,141,0,0
1,3,142,0,0
2,4,143,0,0
3,7,144,0,0
4,7,145,0,0
5,1,146,0,0
6,3,147,0,0
0,7,148,0,0
1,3,149,0,0
2,4,150,0,0
3,7,151,0,0
4,7,152,0,0
5,1,153,0,0
6,3,154,0,0
0,7,155,0,0
1,3,156,0,0
2,4,157,0,0
3,0,158,0,0
4,7,159,0,0
5,3,160,0,0
6,3,161,0,0
0,7,162,0,0
1,3,163,0,0
2,2,164,0,0
3,5,165,0,0
4,7,166,0,0
5,3,167,0,0
6,3,168,0,0
0,7,169,0,0
1,3,170,0,0
2,2,171,0,0
3,5,172,0,0
4,7,173,0,0
5,4,174,0,0
6,0,175,0,0
0,3,176,0,0
1,3,177,0,0
2,7,178,0,0
3,6,179,0,0
4,7,180,0,0
5,3,181,0,0
6,3,182,0,0
0,3,183,0,0
1,3,184,0,0
2,7,185,0,0
3,1,186,0,0
4,7,187,0,0
5,3,188,0,0
6,3,189,0,0
