user_id,item_id,timestamp,state_label,comma_separated_list_of_features
1,3,0,1,0
2,3,0,1,0
3,4,0,1,0
4,3,0,1,0
5,0,0,2,0
6,3,0,2,0
1,4,1,1,0
2,3,1,1,0
3,4,1,1,0
4,0,1,1,0
5,0,1,2,0
6,3,1,2,0
1,3,2,1,0
2,3,2,1,0
3,6,2,1,0
4,3,2,1,0
5,0,2,2,0
6,3,2,2,0
1,3,3,1,0
2,3,3,1,0
3,4,3,1,0
4,2,3,1,0
5,0,3,2,0
6,3,3,2,0
1,6,4,1,0
2,4,4,1,0
3,1,4,1,0
4,3,4,1,0
5,0,4,2,0
6,1,4,2,0
1,3,5,1,0
2,6,5,1,0
3,1,5,1,0
4,3,5,1,0
5,0,5,2,0
6,1,5,2,0
1,3,6,1,0
2,6,6,1,0
3,1,6,1,0
4,0,6,1,0
5,0,6,2,0
6,1,6,2,0
1,6,7,1,0
2,3,7,1,0
3,1,7,1,0
4,3,7,1,0
5,0,7,2,0
6,1,7,2,0
1,6,8,1,0
2,3,8,1,0
3,1,8,1,0
4,3,8,1,0
5,0,8,2,0
6,1,8,2,0
1,6,9,1,0
2,6,9,1,0
3,1,9,1,0
4,3,9,1,0
5,0,9,2,0
6,3,9,2,0
1,4,10,1,0
2,6,10,1,0
3,4,10,1,0
4,5,10,1,0
5,0,10,2,0
6,3,10,2,0
1,2,11,1,0
2,6,11,1,0
3,4,11,1,0
4,5,11,1,0
5,0,11,2,0
6,3,11,2,0
1,6,12,1,0
2,6,12,1,0
3,0,12,1,0
4,5,12,1,0
5,0,12,2,0
6,3,12,2,0
1,6,13,1,0
2,6,13,1,0
3,4,13,1,0
4,5,13,1,0
5,0,13,2,0
6,3,13,2,0
1,6,14,1,0
2,6,14,1,0
3,6,14,1,0
4,5,14,1,0
5,0,14,2,0
6,2,14,2,0
1,6,15,1,0
2,6,15,1,0
3,6,15,1,0
4,0,15,1,0
5,6,15,2,0
6,2,15,2,0
1,2,16,1,0
2,6,16,1,0
3,6,16,1,0
4,0,16,1,0
5,6,16,2,0
6,2,16,2,0
1,3,17,1,0
2,6,17,1,0
3,6,17,1,0
4,0,17,1,0
5,6,17,2,0
6,2,17,2,0
1,6,18,1,0
2,6,18,1,0
3,6,18,1,0
4,0,18,1,0
5,6,18,2,0
6,3,18,2,0
1,6,19,1,0
2,6,19,1,0
3,6,19,1,0
4,0,19,1,0
5,6,19,2,0
6,3,19,2,0
1,6,20,1,0
2,6,20,1,0
3,6,20,1,0
4,3,20,1,0
