user_id,item_id,timestamp,state_label,comma_separated_list_of_features
1,6,0,2,0
2,0,0,2,0
3,6,0,1,0
4,5,0,1,0
5,0,0,1,0
6,2,0,2,0
1,6,1,2,0
2,0,1,2,0
3,6,1,1,0
4,5,1,1,0
5,0,1,1,0
6,2,1,2,0
1,2,2,2,0
2,0,2,2,0
3,6,2,1,0
4,5,2,1,0
5,0,2,1,0
6,2,2,2,0
1,2,3,2,0
2,0,3,2,0
3,6,3,1,0
4,5,3,1,0
5,0,3,1,0
6,2,3,2,0
1,0,4,2,0
2,0,4,2,0
3,6,4,1,0
4,5,4,1,0
5,0,4,1,0
6,2,4,2,0
1,6,5,2,0
2,0,5,2,0
3,6,5,1,0
4,5,5,1,0
5,0,5,1,0
6,2,5,2,0
1,6,6,2,0
2,0,6,2,0
3,6,6,1,0
4,5,6,1,0
5,0,6,1,0
6,2,6,2,0
1,0,7,2,0
2,0,7,2,0
3,6,7,1,0
4,5,7,1,0
5,0,7,1,0
6,2,7,2,0
1,0,8,2,0
2,0,8,2,0
3,6,8,1,0
4,5,8,1,0
5,0,8,1,0
6,2,8,2,0
1,0,9,2,0
2,0,9,2,0
3,6,9,1,0
4,3,9,1,0
5,0,9,1,0
6,4,9,2,0
1,0,10,2,0
2,0,10,2,0
3,6,10,1,0
4,3,10,1,0
5,0,10,1,0
6,0,10,2,0
1,6,11,2,0
2,0,11,2,0
3,6,11,1,0
4,3,11,1,0
5,0,11,1,0
6,0,11,2,0
1,6,12,2,0
2,0,12,2,0
3,0,12,1,0
4,3,12,1,0
5,6,12,1,0
6,0,12,2,0
1,6,13,2,0
2,0,13,2,0
3,5,13,1,0
4,3,13,1,0
5,6,13,1,0
6,0,13,2,0
1,6,14,2,0
2,5,14,2,0
3,5,14,1,0
4,3,14,1,0
5,6,14,1,0
6,0,14,2,0
1,6,15,2,0
2,5,15,2,0
3,6,15,1,0
4,1,15,1,0
5,6,15,1,0
6,0,15,2,0
1,6,16,2,0
2,5,16,2,0
3,6,16,1,0
4,1,16,1,0
5,2,16,1,0
6,2,16,2,0
1,6,17,2,0
2,5,17,2,0
3,0,17,1,0
4,3,17,1,0
5,0,17,1,0
6,2,17,2,0
1,6,18,2,0
2,5,18,2,0
3,0,18,1,0
4,3,18,1,0
5,4,18,1,0
6,2,18,2,0
1,6,19,2,0
2,5,19,2,0
3,0,19,1,0
4,3,19,1,0
5,4,19,1,0
6,2,19,2,0
1,0,20,2,0
2,6,20,2,0
3,1,20,1,0
4,1,20,1,0
5,4,20,1,0
6,2,20,2,0
1,0,21,2,0
2,6,21,2,0
3,6,21,1,0
4,3,21,1,0
5,4,21,1,0
6,0,21,2,0
1,0,22,2,0
2,6,22,2,0
3,2,22,1,0
4,1,22,1,0
5,4,22,1,0
6,0,22,2,0
1,0,23,2,0
2,5,23,2,0
3,6,23,1,0
4,1,23,1,0
5,4,23,1,0
6,0,23,2,0
1,6,24,2,0
2,5,24,2,0
3,6,24,1,0
4,1,24,1,0
5,4,24,1,0
6,0,24,2,0
1,6,25,2,0
2,5,25,2,0
3,6,25,1,0
4,1,25,1,0
5,0,25,1,0
6,0,25,2,0
1,6,26,2,0
2,5,26,2,0
3,6,26,1,0
4,1,26,1,0
5,4,26,1,0
6,0,26,2,0
1,6,27,2,0
2,5,27,2,0
3,6,27,1,0
4,1,27,1,0
5,4,27,1,0
6,0,27,2,0
1,6,28,2,0
2,5,28,2,0
3,6,28,1,0
4,3,28,1,0
5,6,28,1,0
6,2,28,2,0
1,0,29,2,0
2,0,29,2,0
3,6,29,1,0
4,5,29,1,0
5,6,29,1,0
6,2,29,2,0
1,0,30,2,0
2,0,30,2,0
3,6,30,1,0
