user_id,item_id,timestamp,state_label,comma_separated_list_of_features
1,2,0,2,0
2,1,0,1,0
3,6,0,2,0
4,2,0,2,0
5,4,0,1,0
6,2,0,1,0
7,6,0,1,0
1,2,1,2,0
2,1,1,1,0
3,6,1,2,0
4,2,1,2,0
5,4,1,1,0
6,1,1,1,0
7,5,1,1,0
1,2,2,2,0
2,1,2,1,0
3,6,2,2,0
4,2,2,2,0
5,1,2,1,0
6,1,2,1,0
7,6,2,1,0
1,2,3,2,0
2,1,3,1,0
3,6,3,2,0
4,2,3,2,0
5,1,3,1,0
6,5,3,1,0
7,4,3,1,0
1,2,4,2,0
2,5,4,1,0
3,6,4,2,0
4,7,4,2,0
5,1,4,1,0
6,1,4,1,0
7,2,4,1,0
1,2,5,2,0
2,5,5,1,0
3,6,5,2,0
4,7,5,2,0
5,2,5,1,0
6,1,5,1,0
7,4,5,1,0
1,2,6,2,0
2,5,6,1,0
3,2,6,2,0
4,2,6,2,0
5,2,6,1,0
6,1,6,1,0
7,4,6,1,0
1,2,7,2,0
2,0,7,1,0
3,4,7,2,0
4,2,7,2,0
5,2,7,1,0
6,2,7,1,0
7,2,7,1,0
1,2,8,2,0
2,6,8,1,0
3,1,8,2,0
4,2,8,2,0
5,0,8,1,0
6,1,8,1,0
7,6,8,1,0
1,2,9,2,0
2,7,9,1,0
3,5,9,2,0
4,3,9,2,0
5,0,9,1,0
6,1,9,1,0
7,2,9,1,0
1,2,10,2,0
2,1,10,1,0
3,2,10,2,0
4,2,10,2,0
5,0,10,1,0
6,1,10,1,0
7,6,10,1,0
1,2,11,2,0
2,4,11,1,0
3,2,11,2,0
4,2,11,2,0
5,0,11,1,0
6,1,11,1,0
7,6,11,1,0
1,2,12,2,0
2,4,12,1,0
3,2,12,2,0
4,2,12,2,0
5,0,12,1,0
6,1,12,1,0
7,6,12,1,0
1,2,13,2,0
2,4,13,1,0
3,2,13,2,0
4,2,13,2,0
5,0,13,1,0
6,1,13,1,0
7,6,13,1,0
1,2,14,2,0
2,5,14,1,0
3,5,14,2,0
4,2,14,2,0
5,0,14,1,0
6,2,14,1,0
7,2,14,1,0
1,2,15,2,0
2,5,15,1,0
3,5,15,2,0
4,2,15,2,0
5,0,15,1,0
6,2,15,1,0
7,6,15,1,0
1,2,16,2,0
2,5,16,1,0
3,2,16,2,0
4,2,16,2,0
5,0,16,1,0
6,2,16,1,0
7,2,16,1,0
1,2,17,2,0
2,5,17,1,0
3,2,17,2,0
4,2,17,2,0
5,2,17,1,0
6,2,17,1,0
7,2,17,1,0
1,2,18,2,0
2,5,18,1,0
3,2,18,2,0
4,2,18,2,0
5,1,18,1,0
6,3,18,1,0
7,2,18,1,0
1,2,19,2,0
2,5,19,1,0
3,2,19,2,0
4,2,19,2,0
5,1,19,1,0
6,2,19,1,0
7,4,19,1,0
1,2,20,2,0
2,7,20,1,0
3,2,20,2,0
4,0,20,2,0
5,1,20,1,0
