user_id,item_id,timestamp,state_label,comma_separated_list_of_features
0,5,1,0,0
1,0,2,0,0
2,2,3,0,0
3,0,4,0,0
4,2,5,0,0
5,0,6,0,0
6,6,7,0,0
0,5,8,0,0
1,0,9,0,0
2,4,10,0,0
3,0,11,0,0
4,2,12,0,0
5,2,13,0,0
6,5,14,0,0
0,5,15,0,0
1,0,16,0,0
2,4,17,0,0
3,0,18,0,0
4,1,19,0,0
5,2,20,0,0
6,0,21,0,0
0,5,22,0,0
1,0,23,0,0
2,4,24,0,0
3,0,25,0,0
4,3,26,0,0
5,2,27,0,0
6,6,28,0,0
0,5,29,0,0
1,0,30,0,0
2,4,31,0,0
3,0,32,0,0
4,3,33,0,0
5,2,34,0,0
6,0,35,0,0
0,5,36,0,0
1,0,37,0,0
2,4,38,0,0
3,7,39,0,0
4,6,40,0,0
5,2,41,0,0
6,3,42,0,0
0,5,43,0,0
1,0,44,0,0
2,4,45,0,0
3,7,46,0,0
4,3,47,0,0
5,2,48,0,0
6,6,49,0,0
0,5,50,0,0
1,0,51,0,0
2,2,52,0,0
3,7,53,0,0
4,2,54,0,0
5,2,55,0,0
6,6,56,0,0
0,5,57,0,0
1,0,58,0,0
2,2,59,0,0
3,7,60,0,0
4,6,61,0,0
5,0,62,0,0
6,6,63,0,0
0,7,64,0,0
1,6,65,0,0
2,7,66,0,0
3,7,67,0,0
4,4,68,0,0
5,2,69,0,0
6,6,70,0,0
0,7,71,0,0
1,7,72,0,0
2,2,73,0,0
3,0,74,0,0
4,4,75,0,0
5,0,76,0,0
6,6,77,0,0
0,7,78,0,0
1,4,79,0,0
2,2,80,0,0
3,7,81,0,0
4,6,82,0,0
5,1,83,0,0
6,0,84,0,0
0,7,85,0,0
1,4,86,0,0
2,2,87,0,0
3,7,88,0,0
4,0,89,0,0
5,7,90,0,0
6,3,91,0,0
0,7,92,0,0
1,7,93,0,0
2,2,94,0,0
3,7,95,0,0
4,0,96,0,0
5,7,97,0,0
6,4,98,0,0
0,7,99,0,0
1,0,100,0,0
2,2,101,0,0
3,7,102,0,0
4,7,103,0,0
5,7,104,0,0
6,4,105,0,0
0,7,106,0,0
1,0,107,0,0
2,2,108,0,0
3,7,109,0,0
4,0,110,0,0
5,7,111,0,0
6,4,112,0,0
0,7,113,0,0
1,0,114,0,0
2,2,115,0,0
3,7,116,0,0
4,0,117,0,0
5,7,118,0,0
6,4,119,0,0
0,7,120,0,0
1,0,121,0,0
2,4,122,0,0
3,0,123,0,0
4,2,124,0,0
