user_id,item_id,timestamp,state_label,comma_separated_list_of_features
1,7,0,1,0
2,4,0,1,0
3,4,0,2,0
4,3,0,1,0
5,1,0,2,0
6,0,0,2,0
7,3,0,1,0
1,7,1,1,0
2,1,1,1,0
3,4,1,2,0
4,3,1,1,0
5,1,1,2,0
6,4,1,2,0
7,3,1,1,0
1,7,2,1,0
2,1,2,1,0
3,6,2,2,0
4,3,2,1,0
5,1,2,2,0
6,4,2,2,0
7,3,2,1,0
1,7,3,1,0
2,1,3,1,0
3,2,3,2,0
4,3,3,1,0
5,1,3,2,0
6,7,3,2,0
7,3,3,1,0
1,7,4,1,0
2,1,4,1,0
3,6,4,2,0
4,1,4,1,0
5,3,4,2,0
6,7,4,2,0
7,3,4,1,0
1,7,5,1,0
2,1,5,1,0
3,6,5,2,0
4,3,5,1,0
5,3,5,2,0
6,0,5,2,0
7,2,5,1,0
1,7,6,1,0
2,0,6,1,0
3,5,6,2,0
4,3,6,1,0
5,4,6,2,0
6,0,6,2,0
7,3,6,1,0
1,7,7,1,0
2,0,7,1,0
3,2,7,2,0
4,3,7,1,0
5,4,7,2,0
6,0,7,2,0
7,2,7,1,0
1,7,8,1,0
2,0,8,1,0
3,2,8,2,0
4,1,8,1,0
5,4,8,2,0
6,0,8,2,0
7,3,8,1,0
1,7,9,1,0
2,0,9,1,0
3,5,9,2,0
4,1,9,1,0
5,4,9,2,0
6,0,9,2,0
7,3,9,1,0
1,7,10,1,0
2,0,10,1,0
3,6,10,2,0
4,3,10,1,0
5,4,10,2,0
6,5,10,2,0
7,3,10,1,0
1,5,11,1,0
2,0,11,1,0
3,6,11,2,0
4,1,11,1,0
5,2,11,2,0
6,7,11,2,0
7,3,11,1,0
1,5,12,1,0
2,0,12,1,0
3,5,12,2,0
4,1,12,1,0
5,2,12,2,0
6,4,12,2,0
7,4,12,1,0
1,3,13,1,0
2,1,13,1,0
3,6,13,2,0
4,1,13,1,0
5,2,13,2,0
6,7,13,2,0
7,4,13,1,0
1,3,14,1,0
2,1,14,1,0
3,5,14,2,0
4,1,14,1,0
5,6,14,2,0
6,7,14,2,0
7,4,14,1,0
1,7,15,1,0
2,1,15,1,0
3,7,15,2,0
4,3,15,1,0
5,6,15,2,0
6,1,15,2,0
7,3,15,1,0
1,7,16,1,0
2,1,16,1,0
3,7,16,2,0
4,3,16,1,0
5,6,16,2,0
6,3,16,2,0
7,2,16,1,0
1,7,17,1,0
2,4,17,1,0
3,4,17,2,0
4,3,17,1,0
5,2,17,2,0
6,4,17,2,0
7,3,17,1,0
1,7,18,1,0
2,1,18,1,0
3,7,18,2,0
4,3,18,1,0
5,2,18,2,0
6,4,18,2,0
7,3,18,1,0
1,7,19,1,0
2,1,19,1,0
3,1,19,2,0
4,3,19,1,0
5,2,19,2,0
6,5,19,2,0
7,3,19,1,0
1,7,20,1,0
2,3,20,1,0
3,6,20,2,0
4,2,20,1,0
5,2,20,2,0
6,2,20,2,0
7,3,20,1,0
1,7,21,1,0
2,1,21,1,0
3,6,21,2,0
4,2,21,1,0
5,2,21,2,0
6,2,21,2,0
7,6,21,1,0
1,7,22,1,0
2,1,22,1,0
3,5,22,2,0
4,2,22,1,0
5,2,22,2,0
6,2,22,2,0
7,3,22,1,0
1,7,23,1,0
2,1,23,1,0
3,5,23,2,0
4,2,23,1,0
5,2,23,2,0
6,2,23,2,0
7,3,23,1,0
1,7,24,1,0
2,1,24,1,0
3,5,24,2,0
4,2,24,1,0
5,2,24,2,0
6,2,24,2,0
7,3,24,1,0
1,7,25,1,0
2,1,25,1,0
3,5,25,2,0
4,7,25,1,0
5,2,25,2,0
6,3,25,2,0
7,3,25,1,0
1,7,26,1,0
2,1,26,1,0
3,5,26,2,0
4,7,26,1,0
5,2,26,2,0
6,7,26,2,0
7,3,26,1,0
1,7,27,1,0
2,1,27,1,0
3,1,27,2,0
4,3,27,1,0
5,2,27,2,0
6,4,27,2,0
7,3,27,1,0
1,7,28,1,0
2,1,28,1,0
3,4,28,2,0
4,1,28,1,0
5,2,28,2,0
6,4,28,2,0
7,3,28,1,0
1,5,29,1,0
2,1,29,1,0
3,5,29,2,0
4,1,29,1,0
5,2,29,2,0
6,4,29,2,0
7,3,29,1,0
1,2,30,1,0
2,1,30,1,0
3,5,30,2,0
4,1,30,1,0
5,2,30,2,0
6,3,30,2,0
7,1,30,1,0
1,2,31,1,0
2,1,31,1,0
3,5,31,2,0
4,5,31,1,0
5,2,31,2,0
6,7,31,2,0
7,1,31,1,0
1,0,32,1,0
2,1,32,1,0
3,5,32,2,0
4,5,32,1,0
5,2,32,2,0
6,7,32,2,0
7,1,32,1,0
1,0,33,1,0
2,1,33,1,0
3,5,33,2,0
4,5,33,1,0
5,2,33,2,0
6,7,33,2,0
7,4,33,1,0
1,0,34,1,0
2,1,34,1,0
3,1,34,2,0
4,5,34,1,0
5,2,34,2,0
6,7,34,2,0
7,3,34,1,0
1,0,35,1,0
2,1,35,1,0
3,1,35,2,0
4,5,35,1,0
5,2,35,2,0
6,7,35,2,0
7,4,35,1,0
1,0,36,1,0
2,1,36,1,0
3,1,36,2,0
4,1,36,1,0
5,2,36,2,0
6,3,36,2,0
7,3,36,1,0
1,7,37,1,0
2,1,37,1,0
3,1,37,2,0
4,3,37,1,0
5,2,37,2,0
6,7,37,2,0
7,3,37,1,0
1,7,38,1,0
2,1,38,1,0
3,1,38,2,0
4,3,38,1,0
5,2,38,2,0
6,4,38,2,0
7,1,38,1,0
1,5,39,1,0
2,1,39,1,0
3,1,39,2,0
4,3,39,1,0
5,2,39,2,0
6,4,39,2,0
7,1,39,1,0
1,3,40,1,0
2,1,40,1,0
3,1,40,2,0
4,6,40,1,0
5,2,40,2,0
6,4,40,2,0
7,3,40,1,0
1,3,41,1,0
2,1,41,1,0
3,1,41,2,0
4,6,41,1,0
5,2,41,2,0
6,7,41,2,0
7,3,41,1,0
1,7,42,1,0
2,1,42,1,0
3,6,42,2,0
4,6,42,1,0
5,2,42,2,0
6,3,42,2,0
7,3,42,1,0
1,7,43,1,0
2,1,43,1,0
3,2,43,2,0
4,3,43,1,0
5,2,43,2,0
6,3,43,2,0
7,3,43,1,0
1,7,44,1,0
2,1,44,1,0
3,2,44,2,0
4,2,44,1,0
5,2,44,2,0
6,7,44,2,0
7,3,44,1,0
1,7,45,1,0
2,1,45,1,0
3,2,45,2,0
4,3,45,1,0
5,2,45,2,0
6,7,45,2,0
7,2,45,1,0
1,2,46,1,0
2,1,46,1,0
3,2,46,2,0
4,0,46,1,0
5,2,46,2,0
6,7,46,2,0
7,1,46,1,0
1,7,47,1,0
2,1,47,1,0
3,1,47,2,0
4,0,47,1,0
5,2,47,2,0
6,7,47,2,0
7,3,47,1,0
1,7,48,1,0
2,1,48,1,0
3,1,48,2,0
4,0,48,1,0
5,2,48,2,0
6,7,48,2,0
7,3,48,1,0
1,5,49,1,0
2,1,49,1,0
3,6,49,2,0
4,3,49,1,0
5,2,49,2,0
6,7,49,2,0
7,4,49,1,0
1,5,50,1,0
2,1,50,1,0
3,6,50,2,0
4,0,50,1,0
5,2,50,2,0
6,3,50,2,0
7,4,50,1,0
1,5,51,1,0
2,1,51,1,0
3,6,51,2,0
4,3,51,1,0
5,2,51,2,0
6,7,51,2,0
7,4,51,1,0
1,2,52,1,0
2,1,52,1,0
3,4,52,2,0
4,2,52,1,0
5,2,52,2,0
6,7,52,2,0
7,4,52,1,0
1,5,53,1,0
2,1,53,1,0
3,4,53,2,0
4,3,53,1,0
5,2,53,2,0
6,4,53,2,0
7,4,53,1,0
1,7,54,1,0
2,1,54,1,0
3,6,54,2,0
4,3,54,1,0
5,2,54,2,0
6,7,54,2,0
7,4,54,1,0
1,7,55,1,0
2,1,55,1,0
3,6,55,2,0
4,3,55,1,0
5,2,55,2,0
6,3,55,2,0
7,3,55,1,0
1,7,56,1,0
2,1,56,1,0
3,6,56,2,0
4,3,56,1,0
5,2,56,2,0
6,7,56,2,0
7,3,56,1,0
1,7,57,1,0
2,1,57,1,0
3,6,57,2,0
4,3,57,1,0
5,6,57,2,0
6,7,57,2,0
7,3,57,1,0
1,2,58,1,0
2,1,58,1,0
3,6,58,2,0
4,2,58,1,0
5,2,58,2,0
6,7,58,2,0
7,3,58,1,0
1,2,59,1,0
2,1,59,1,0
3,6,59,2,0
4,5,59,1,0
5,2,59,2,0
6,7,59,2,0
7,3,59,1,0
1,2,60,1,0
2,1,60,1,0
3,2,60,2,0
4,5,60,1,0
5,2,60,2,0
6,7,60,2,0
7,4,60,1,0
1,7,61,1,0
2,1,61,1,0
3,2,61,2,0
4,3,61,1,0
5,2,61,2,0
6,7,61,2,0
7,4,61,1,0
1,5,62,1,0
2,1,62,1,0
3,2,62,2,0
4,3,62,1,0
5,2,62,2,0
6,7,62,2,0
7,4,62,1,0
1,5,63,1,0
2,1,63,1,0
3,2,63,2,0
4,2,63,1,0
5,7,63,2,0
6,7,63,2,0
7,4,63,1,0
1,5,64,1,0
2,1,64,1,0
3,2,64,2,0
4,5,64,1,0
5,6,64,2,0
6,7,64,2,0
7,4,64,1,0
1,5,65,1,0
2,1,65,1,0
3,1,65,2,0
4,5,65,1,0
5,6,65,2,0
6,3,65,2,0
7,4,65,1,0
1,2,66,1,0
2,1,66,1,0
3,1,66,2,0
4,5,66,1,0
5,6,66,2,0
6,3,66,2,0
7,4,66,1,0
1,7,67,1,0
2,1,67,1,0
3,1,67,2,0
4,5,67,1,0
5,6,67,2,0
6,3,67,2,0
7,4,67,1,0
1,7,68,1,0
2,1,68,1,0
3,1,68,2,0
4,3,68,1,0
5,6,68,2,0
6,7,68,2,0
7,4,68,1,0
1,5,69,1,0
2,1,69,1,0
3,1,69,2,0
4,5,69,1,0
5,6,69,2,0
6,7,69,2,0
7,4,69,1,0
1,5,70,1,0
2,1,70,1,0
3,1,70,2,0
4,5,70,1,0
5,6,70,2,0
6,7,70,2,0
7,4,70,1,0
1,5,71,1,0
2,1,71,1,0
3,1,71,2,0
4,5,71,1,0
5,6,71,2,0
6,7,71,2,0
7,4,71,1,0
1,5,72,1,0
2,1,72,1,0
3,1,72,2,0
4,5,72,1,0
5,6,72,2,0
6,7,72,2,0
7,4,72,1,0
1,5,73,1,0
2,1,73,1,0
3,1,73,2,0
4,5,73,1,0
5,6,73,2,0
6,7,73,2,0
7,4,73,1,0
1,5,74,1,0
2,1,74,1,0
3,1,74,2,0
4,3,74,1,0
5,6,74,2,0
6,7,74,2,0
7,4,74,1,0
1,5,75,1,0
2,1,75,1,0
3,1,75,2,0
4,3,75,1,0
5,6,75,2,0
6,7,75,2,0
7,3,75,1,0
1,7,76,1,0
2,1,76,1,0
3,1,76,2,0
4,3,76,1,0
5,7,76,2,0
6,7,76,2,0
7,4,76,1,0
1,5,77,1,0
2,1,77,1,0
3,1,77,2,0
4,7,77,1,0
5,7,77,2,0
6,5,77,2,0
7,4,77,1,0
1,5,78,1,0
2,1,78,1,0
3,1,78,2,0
4,3,78,1,0
5,3,78,2,0
6,2,78,2,0
7,3,78,1,0
1,5,79,1,0
2,3,79,1,0
3,1,79,2,0
4,3,79,1,0
5,7,79,2,0
6,2,79,2,0
7,4,79,1,0
1,5,80,1,0
2,5,80,1,0
3,7,80,2,0
4,3,80,1,0
5,7,80,2,0
6,5,80,2,0
7,4,80,1,0
1,5,81,1,0
2,6,81,1,0
3,1,81,2,0
4,3,81,1,0
5,6,81,2,0
6,2,81,2,0
7,4,81,1,0
1,5,82,1,0
2,1,82,1,0
3,7,82,2,0
4,3,82,1,0
5,6,82,2,0
6,2,82,2,0
7,4,82,1,0
1,5,83,1,0
2,1,83,1,0
3,7,83,2,0
4,3,83,1,0
5,6,83,2,0
6,2,83,2,0
7,4,83,1,0
1,5,84,1,0
2,1,84,1,0
3,1,84,2,0
4,3,84,1,0
5,6,84,2,0
6,2,84,2,0
7,4,84,1,0
1,5,85,1,0
2,1,85,1,0
3,1,85,2,0
4,3,85,1,0
5,6,85,2,0
6,5,85,2,0
7,4,85,1,0
1,5,86,1,0
2,1,86,1,0
3,4,86,2,0
4,3,86,1,0
5,6,86,2,0
6,2,86,2,0
7,5,86,1,0
1,5,87,1,0
2,6,87,1,0
3,4,87,2,0
4,3,87,1,0
5,2,87,2,0
6,2,87,2,0
7,4,87,1,0
1,5,88,1,0
2,6,88,1,0
3,4,88,2,0
4,3,88,1,0
5,2,88,2,0
6,3,88,2,0
7,4,88,1,0
1,5,89,1,0
2,5,89,1,0
3,4,89,2,0
4,3,89,1,0
5,2,89,2,0
6,2,89,2,0
7,4,89,1,0
1,5,90,1,0
2,5,90,1,0
3,4,90,2,0
4,6,90,1,0
5,6,90,2,0
6,2,90,2,0
7,4,90,1,0
1,5,91,1,0
2,5,91,1,0
3,5,91,2,0
4,6,91,1,0
5,6,91,2,0
6,4,91,2,0
7,4,91,1,0
1,5,92,1,0
2,5,92,1,0
3,4,92,2,0
4,6,92,1,0
5,6,92,2,0
6,4,92,2,0
7,4,92,1,0
1,5,93,1,0
2,4,93,1,0
3,6,93,2,0
4,6,93,1,0
5,6,93,2,0
6,0,93,2,0
7,4,93,1,0
1,7,94,1,0
2,4,94,1,0
3,5,94,2,0
4,3,94,1,0
5,3,94,2,0
6,2,94,2,0
7,3,94,1,0
1,2,95,1,0
2,4,95,1,0
3,7,95,2,0
4,3,95,1,0
5,4,95,2,0
6,2,95,2,0
7,3,95,1,0
