user_id,item_id,timestamp,state_label,comma_separated_list_of_features
0,6,1,0,0
1,1,2,0,0
2,0,3,0,0
3,0,4,0,0
4,1,5,0,0
5,3,6,0,0
6,6,7,0,0
7,7,8,0,0
0,6,9,0,0
1,1,10,0,0
2,0,11,0,0
3,0,12,0,0
4,1,13,0,0
5,3,14,0,0
6,5,15,0,0
7,7,16,0,0
0,5,17,0,0
1,0,18,0,0
2,7,19,0,0
3,0,20,0,0
4,1,21,0,0
5,3,22,0,0
6,0,23,0,0
7,7,24,0,0
0,0,25,0,0
1,0,26,0,0
2,0,27,0,0
3,0,28,0,0
4,1,29,0,0
5,3,30,0,0
6,0,31,0,0
7,7,32,0,0
0,0,33,0,0
1,0,34,0,0
2,0,35,0,0
3,0,36,0,0
4,1,37,0,0
5,3,38,0,0
6,5,39,0,0
7,5,40,0,0
0,0,41,0,0
1,1,42,0,0
2,0,43,0,0
3,0,44,0,0
4,2,45,0,0
5,3,46,0,0
6,5,47,0,0
7,5,48,0,0
0,0,49,0,0
1,1,50,0,0
2,5,51,0,0
3,0,52,0,0
4,1,53,0,0
5,3,54,0,0
6,0,55,0,0
7,7,56,0,0
0,0,57,0,0
1,1,58,0,0
2,0,59,0,0
3,0,60,0,0
4,1,61,0,0
5,3,62,0,0
6,0,63,0,0
7,7,64,0,0
0,0,65,0,0
1,1,66,0,0
2,0,67,0,0
3,2,68,0,0
4,3,69,0,0
5,3,70,0,0
6,5,71,0,0
7,7,72,0,0
0,0,73,0,0
1,1,74,0,0
2,0,75,0,0
3,8,76,0,0
4,8,77,0,0
5,5,78,0,0
6,2,79,0,0
7,7,80,0,0
0,0,81,0,0
1,0,82,0,0
2,0,83,0,0
3,8,84,0,0
4,0,85,0,0
5,3,86,0,0
6,0,87,0,0
7,7,88,0,0
0,0,89,0,0
1,1,90,0,0
2,0,91,0,0
3,5,92,0,0
4,0,93,0,0
5,3,94,0,0
6,2,95,0,0
7,0,96,0,0
0,0,97,0,0
1,1,98,0,0
2,0,99,0,0
3,0,100,0,0
4,0,101,0,0
5,3,102,0,0
6,4,103,0,0
7,0,104,0,0
0,0,105,0,0
1,5,106,0,0
2,0,107,0,0
3,0,108,0,0
4,0,109,0,0
5,3,110,0,0
6,8,111,0,0
7,0,112,0,0
0,0,113,0,0
1,5,114,0,0
2,0,115,0,0
3,1,116,0,0
4,0,117,0,0
5,3,118,0,0
6,8,119,0,0
7,0,120,0,0
0,0,121,0,0
1,6,122,0,0
2,0,123,0,0
3,8,124,0,0
4,0,125,0,0
5,3,126,0,0
6,4,127,0,0
7,0,128,0,0
0,0,129,0,0
1,6,130,0,0
2,0,131,0,0
3,8,132,0,0
4,0,133,0,0
5,3,134,0,0
