user_id,item_id,timestamp,state_label,comma_separated_list_of_features
0,2,1,0,0
1,0,2,0,0
2,2,3,0,0
3,2,4,0,0
4,2,5,0,0
0,2,6,0,0
1,0,7,0,0
2,2,8,0,0
3,2,9,0,0
4,2,10,0,0
0,2,11,0,0
1,0,12,0,0
2,2,13,0,0
3,2,14,0,0
4,2,15,0,0
0,2,16,0,0
1,0,17,0,0
2,2,18,0,0
3,2,19,0,0
4,1,20,0,0
0,2,21,0,0
1,0,22,0,0
2,2,23,0,0
3,2,24,0,0
4,2,25,0,0
0,2,26,0,0
1,0,27,0,0
2,2,28,0,0
3,2,29,0,0
4,1,30,0,0
0,2,31,0,0
1,0,32,0,0
2,2,33,0,0
3,2,34,0,0
4,2,35,0,0
0,0,36,0,0
1,0,37,0,0
2,2,38,0,0
3,2,39,0,0
4,2,40,0,0
0,0,41,0,0
1,0,42,0,0
2,2,43,0,0
3,0,44,0,0
4,2,45,0,0
0,2,46,0,0
1,0,47,0,0
2,2,48,0,0
3,2,49,0,0
4,2,50,0,0
0,2,51,0,0
1,0,52,0,0
2,2,53,0,0
3,2,54,0,0
4,2,55,0,0
0,5,56,0,0
1,0,57,0,0
2,2,58,0,0
3,2,59,0,0
4,2,60,0,0
0,5,61,0,0
1,0,62,0,0
2,2,63,0,0
3,2,64,0,0
4,2,65,0,0
0,2,66,0,0
1,0,67,0,0
2,2,68,0,0
3,0,69,0,0
4,2,70,0,0
0,0,71,0,0
1,0,72,0,0
2,2,73,0,0
3,0,74,0,0
4,2,75,0,0
0,0,76,0,0
1,0,77,0,0
2,2,78,0,0
3,2,79,0,0
4,2,80,0,0
0,0,81,0,0
1,0,82,0,0
2,2,83,0,0
3,0,84,0,0
4,2,85,0,0
0,0,86,0,0
1,0,87,0,0
2,2,88,0,0
3,0,89,0,0
4,4,90,0,0
0,4,91,0,0
1,0,92,0,0
2,2,93,0,0
3,2,94,0,0
4,4,95,0,0
0,2,96,0,0
1,0,97,0,0
2,2,98,0,0
3,2,99,0,0
4,3,100,0,0
0,2,101,0,0
1,0,102,0,0
2,2,103,0,0
3,2,104,0,0
4,3,105,0,0
0,4,106,0,0
1,4,107,0,0
2,4,108,0,0
