user_id,item_id,timestamp,state_label,comma_separated_list_of_features
1,4,0,2,0
2,4,0,1,0
3,6,0,1,0
4,5,0,1,0
5,3,0,1,0
6,2,0,2,0
7,3,0,2,0
1,4,1,2,0
2,4,1,1,0
3,6,1,1,0
4,6,1,1,0
5,3,1,1,0
6,1,1,2,0
7,2,1,2,0
1,4,2,2,0
2,4,2,1,0
3,6,2,1,0
4,1,2,1,0
5,3,2,1,0
6,2,2,2,0
7,2,2,2,0
1,4,3,2,0
2,4,3,1,0
3,6,3,1,0
4,7,3,1,0
5,1,3,1,0
6,2,3,2,0
7,2,3,2,0
1,4,4,2,0
2,4,4,1,0
3,6,4,1,0
4,7,4,1,0
5,3,4,1,0
6,1,4,2,0
7,1,4,2,0
1,4,5,2,0
2,4,5,1,0
3,6,5,1,0
4,7,5,1,0
5,1,5,1,0
6,4,5,2,0
7,1,5,2,0
1,4,6,2,0
2,4,6,1,0
3,7,6,1,0
4,7,6,1,0
5,4,6,1,0
6,2,6,2,0
7,1,6,2,0
1,4,7,2,0
2,4,7,1,0
3,5,7,1,0
4,7,7,1,0
5,7,7,1,0
6,1,7,2,0
7,0,7,2,0
1,4,8,2,0
2,4,8,1,0
3,6,8,1,0
4,7,8,1,0
5,7,8,1,0
6,1,8,2,0
7,0,8,2,0
1,4,9,2,0
2,4,9,1,0
3,6,9,1,0
4,7,9,1,0
5,4,9,1,0
6,4,9,2,0
7,0,9,2,0
1,7,10,2,0
2,4,10,1,0
3,5,10,1,0
4,7,10,1,0
5,3,10,1,0
6,1,10,2,0
7,0,10,2,0
1,4,11,2,0
2,4,11,1,0
3,4,11,1,0
4,7,11,1,0
5,4,11,1,0
6,2,11,2,0
7,0,11,2,0
1,4,12,2,0
2,4,12,1,0
3,1,12,1,0
4,7,12,1,0
5,4,12,1,0
6,4,12,2,0
7,0,12,2,0
1,4,13,2,0
2,4,13,1,0
3,5,13,1,0
4,7,13,1,0
5,3,13,1,0
6,1,13,2,0
7,0,13,2,0
1,4,14,2,0
2,4,14,1,0
3,1,14,1,0
4,7,14,1,0
5,1,14,1,0
6,1,14,2,0
7,1,14,2,0
1,4,15,2,0
2,4,15,1,0
3,7,15,1,0
4,7,15,1,0
5,4,15,1,0
6,3,15,2,0
7,4,15,2,0
1,0,16,2,0
2,4,16,1,0
3,7,16,1,0
4,6,16,1,0
5,4,16,1,0
6,5,16,2,0
7,4,16,2,0
1,7,17,2,0
2,4,17,1,0
3,7,17,1,0
4,6,17,1,0
5,4,17,1,0
6,1,17,2,0
7,4,17,2,0
1,7,18,2,0
2,4,18,1,0
3,6,18,1,0
4,7,18,1,0
5,4,18,1,0
6,1,18,2,0
7,0,18,2,0
1,2,19,2,0
2,4,19,1,0
3,6,19,1,0
4,7,19,1,0
5,1,19,1,0
6,1,19,2,0
7,0,19,2,0
1,2,20,2,0
2,4,20,1,0
3,6,20,1,0
4,7,20,1,0
5,1,20,1,0
6,3,20,2,0
7,0,20,2,0
1,2,21,2,0
2,4,21,1,0
3,6,21,1,0
4,7,21,1,0
5,1,21,1,0
6,3,21,2,0
7,0,21,2,0
1,2,22,2,0
2,0,22,1,0
3,7,22,1,0
4,7,22,1,0
