user_id,item_id,timestamp,state_label,comma_separated_list_of_features
0,4,1,0,0
1,4,2,0,0
2,4,3,0,0
3,5,4,0,0
4,1,5,0,0
5,4,6,0,0
6,4,7,0,0
7,4,8,0,0
0,4,9,0,0
1,3,10,0,0
2,4,11,0,0
3,5,12,0,0
4,1,13,0,0
5,4,14,0,0
6,4,15,0,0
7,4,16,0,0
0,4,17,0,0
1,4,18,0,0
2,4,19,0,0
3,7,20,0,0
4,1,21,0,0
5,4,22,0,0
6,4,23,0,0
7,4,24,0,0
0,4,25,0,0
1,4,26,0,0
2,4,27,0,0
3,7,28,0,0
4,1,29,0,0
5,4,30,0,0
6,4,31,0,0
7,4,32,0,0
0,4,33,0,0
1,6,34,0,0
2,4,35,0,0
3,7,36,0,0
4,1,37,0,0
5,4,38,0,0
6,4,39,0,0
7,4,40,0,0
0,4,41,0,0
1,4,42,0,0
2,4,43,0,0
3,7,44,0,0
4,1,45,0,0
5,4,46,0,0
6,4,47,0,0
7,4,48,0,0
0,4,49,0,0
1,4,50,0,0
2,4,51,0,0
3,5,52,0,0
4,1,53,0,0
5,4,54,0,0
6,4,55,0,0
7,4,56,0,0
0,4,57,0,0
1,6,58,0,0
2,4,59,0,0
3,8,60,0,0
4,1,61,0,0
5,4,62,0,0
6,4,63,0,0
7,4,64,0,0
0,4,65,0,0
1,6,66,0,0
2,4,67,0,0
3,8,68,0,0
4,1,69,0,0
5,8,70,0,0
6,8,71,0,0
7,4,72,0,0
0,4,73,0,0
1,6,74,0,0
2,4,75,0,0
3,7,76,0,0
4,1,77,0,0
5,8,78,0,0
6,4,79,0,0
7,4,80,0,0
0,4,81,0,0
1,6,82,0,0
2,4,83,0,0
3,3,84,0,0
4,0,85,0,0
5,4,86,0,0
6,8,87,0,0
7,4,88,0,0
0,7,89,0,0
1,6,90,0,0
2,4,91,0,0
3,1,92,0,0
4,1,93,0,0
5,2,94,0,0
6,8,95,0,0
7,4,96,0,0
0,7,97,0,0
1,0,98,0,0
2,4,99,0,0
3,7,100,0,0
4,4,101,0,0
5,2,102,0,0
6,8,103,0,0
7,4,104,0,0
0,7,105,0,0
1,0,106,0,0
2,4,107,0,0
3,7,108,0,0
4,1,109,0,0
5,4,110,0,0
6,8,111,0,0
7,4,112,0,0
0,7,113,0,0
1,4,114,0,0
2,4,115,0,0
3,7,116,0,0
4,1,117,0,0
5,4,118,0,0
6,8,119,0,0
7,4,120,0,0
0,7,121,0,0
1,4,122,0,0
2,4,123,0,0
3,7,124,0,0
4,1,125,0,0
5,8,126,0,0
6,8,127,0,0
7,4,128,0,0
0,7,129,0,0
1,4,130,0,0
2,4,131,0,0
3,7,132,0,0
4,0,133,0,0
5,8,134,0,0
6,8,135,0,0
7,0,136,0,0
0,4,137,0,0
1,4,138,0,0
2,4,139,0,0
3,7,140,0,0
4,1,141,0,0
5,8,142,0,0
6,8,143,0,0
7,1,144,0,0
0,7,145,0,0
1,4,146,0,0
2,4,147,0,0
3,6,148,0,0
4,1,149,0,0
5,4,150,0,0
6,8,151,0,0
7,1,152,0,0
0,7,153,0,0
1,0,154,0,0
2,4,155,0,0
3,7,156,0,0
4,1,157,0,0
5,8,158,0,0
6,8,159,0,0
7,1,160,0,0
0,7,161,0,0
1,4,162,0,0
2,4,163,0,0
3,6,164,0,0
4,0,165,0,0
5,8,166,0,0
6,8,167,0,0
7,1,168,0,0
0,7,169,0,0
1,4,170,0,0
2,4,171,0,0
3,6,172,0,0
4,0,173,0,0
5,8,174,0,0
6,8,175,0,0
7,1,176,0,0
0,7,177,0,0
1,0,178,0,0
2,4,179,0,0
3,6,180,0,0
4,0,181,0,0
5,8,182,0,0
6,8,183,0,0
7,1,184,0,0
0,7,185,0,0
1,4,186,0,0
2,4,187,0,0
3,6,188,0,0
4,0,189,0,0
5,8,190,0,0
6,8,191,0,0
7,1,192,0,0
0,7,193,0,0
1,6,194,0,0
2,4,195,0,0
3,6,196,0,0
4,0,197,0,0
5,8,198,0,0
6,8,199,0,0
7,1,200,0,0
0,7,201,0,0
1,6,202,0,0
2,4,203,0,0
3,1,204,0,0
4,1,205,0,0
5,8,206,0,0
6,8,207,0,0
7,0,208,0,0
0,7,209,0,0
1,4,210,0,0
2,4,211,0,0
3,7,212,0,0
4,0,213,0,0
5,4,214,0,0
6,8,215,0,0
7,1,216,0,0
0,7,217,0,0
1,4,218,0,0
2,4,219,0,0
3,7,220,0,0
4,1,221,0,0
5,8,222,0,0
6,8,223,0,0
7,1,224,0,0
0,7,225,0,0
1,4,226,0,0
2,4,227,0,0
3,7,228,0,0
4,1,229,0,0
5,8,230,0,0
6,8,231,0,0
7,1,232,0,0
0,7,233,0,0
1,4,234,0,0
2,4,235,0,0
3,6,236,0,0
4,0,237,0,0
5,8,238,0,0
6,8,239,0,0
7,1,240,0,0
0,7,241,0,0
1,3,242,0,0
2,4,243,0,0
3,6,244,0,0
4,0,245,0,0
5,8,246,0,0
6,8,247,0,0
7,1,248,0,0
0,7,249,0,0
1,3,250,0,0
2,4,251,0,0
3,6,252,0,0
4,1,253,0,0
5,8,254,0,0
6,8,255,0,0
7,1,256,0,0
0,4,257,0,0
1,4,258,0,0
2,4,259,0,0
3,7,260,0,0
4,0,261,0,0
5,8,262,0,0
6,8,263,0,0
7,0,264,0,0
0,4,265,0,0
1,4,266,0,0
2,4,267,0,0
3,7,268,0,0
4,0,269,0,0
5,4,270,0,0
6,8,271,0,0
7,4,272,0,0
0,4,273,0,0
1,4,274,0,0
2,4,275,0,0
3,7,276,0,0
4,6,277,0,0
5,4,278,0,0
6,8,279,0,0
7,4,280,0,0
0,4,281,0,0
1,4,282,0,0
2,4,283,0,0
3,7,284,0,0
4,6,285,0,0
5,8,286,0,0
6,8,287,0,0
7,4,288,0,0
0,7,289,0,0
1,4,290,0,0
2,4,291,0,0
3,7,292,0,0
4,6,293,0,0
5,8,294,0,0
6,8,295,0,0
7,4,296,0,0
0,7,297,0,0
1,4,298,0,0
2,4,299,0,0
3,7,300,0,0
4,6,301,0,0
5,8,302,0,0
6,8,303,0,0
7,4,304,0,0
0,7,305,0,0
1,4,306,0,0
2,4,307,0,0
3,7,308,0,0
4,6,309,0,0
5,8,310,0,0
6,8,311,0,0
7,0,312,0,0
0,7,313,0,0
1,3,314,0,0
2,4,315,0,0
3,7,316,0,0
4,6,317,0,0
5,8,318,0,0
6,8,319,0,0
7,4,320,0,0
0,7,321,0,0
1,5,322,0,0
2,4,323,0,0
3,6,324,0,0
4,6,325,0,0
5,7,326,0,0
6,8,327,0,0
7,4,328,0,0
0,7,329,0,0
1,4,330,0,0
2,4,331,0,0
3,7,332,0,0
4,6,333,0,0
5,7,334,0,0
6,8,335,0,0
7,4,336,0,0
0,0,337,0,0
1,7,338,0,0
2,4,339,0,0
3,7,340,0,0
4,6,341,0,0
5,8,342,0,0
6,8,343,0,0
7,4,344,0,0
0,7,345,0,0
1,7,346,0,0
2,4,347,0,0
3,6,348,0,0
4,6,349,0,0
5,4,350,0,0
6,4,351,0,0
7,4,352,0,0
0,4,353,0,0
1,7,354,0,0
2,4,355,0,0
3,6,356,0,0
4,6,357,0,0
5,4,358,0,0
6,4,359,0,0
7,4,360,0,0
0,0,361,0,0
1,7,362,0,0
2,4,363,0,0
3,7,364,0,0
4,6,365,0,0
5,8,366,0,0
6,6,367,0,0
7,4,368,0,0
0,6,369,0,0
1,6,370,0,0
2,6,371,0,0
3,6,372,0,0
4,6,373,0,0
5,4,374,0,0
6,6,375,0,0
7,6,376,0,0
0,6,377,0,0
1,3,378,0,0
2,6,379,0,0
3,6,380,0,0
4,6,381,0,0
5,8,382,0,0
6,6,383,0,0
7,6,384,0,0
0,6,385,0,0
1,4,386,0,0
2,4,387,0,0
3,5,388,0,0
4,6,389,0,0
5,1,390,0,0
6,6,391,0,0
7,6,392,0,0
0,6,393,0,0
1,6,394,0,0
2,6,395,0,0
3,5,396,0,0
4,6,397,0,0
5,4,398,0,0
6,6,399,0,0
7,6,400,0,0
0,6,401,0,0
1,6,402,0,0
2,6,403,0,0
3,6,404,0,0
4,6,405,0,0
5,7,406,0,0
6,6,407,0,0
7,6,408,0,0
0,0,409,0,0
1,3,410,0,0
2,4,411,0,0
3,7,412,0,0
4,6,413,0,0
5,7,414,0,0
6,6,415,0,0
7,4,416,0,0
0,0,417,0,0
1,4,418,0,0
2,4,419,0,0
3,7,420,0,0
4,6,421,0,0
5,8,422,0,0
6,6,423,0,0
7,5,424,0,0
0,0,425,0,0
1,4,426,0,0
2,4,427,0,0
3,7,428,0,0
4,6,429,0,0
5,4,430,0,0
6,6,431,0,0
7,4,432,0,0
0,4,433,0,0
1,4,434,0,0
2,4,435,0,0
3,7,436,0,0
4,6,437,0,0
5,4,438,0,0
6,4,439,0,0
7,4,440,0,0
0,6,441,0,0
1,4,442,0,0
2,4,443,0,0
3,7,444,0,0
4,6,445,0,0
5,8,446,0,0
6,6,447,0,0
7,4,448,0,0
0,4,449,0,0
1,4,450,0,0
2,4,451,0,0
3,7,452,0,0
4,6,453,0,0
5,4,454,0,0
6,4,455,0,0
7,4,456,0,0
0,4,457,0,0
1,3,458,0,0
2,4,459,0,0
3,7,460,0,0
4,6,461,0,0
5,4,462,0,0
6,8,463,0,0
7,4,464,0,0
0,4,465,0,0
1,3,466,0,0
2,4,467,0,0
3,7,468,0,0
4,6,469,0,0
5,4,470,0,0
6,4,471,0,0
7,4,472,0,0
0,4,473,0,0
1,4,474,0,0
2,4,475,0,0
3,7,476,0,0
4,4,477,0,0
5,4,478,0,0
6,4,479,0,0
7,4,480,0,0
0,4,481,0,0
1,4,482,0,0
2,4,483,0,0
3,7,484,0,0
4,0,485,0,0
5,4,486,0,0
6,4,487,0,0
7,4,488,0,0
0,4,489,0,0
1,4,490,0,0
2,4,491,0,0
3,7,492,0,0
4,1,493,0,0
5,4,494,0,0
6,8,495,0,0
7,4,496,0,0
0,4,497,0,0
1,4,498,0,0
2,4,499,0,0
3,7,500,0,0
4,1,501,0,0
5,4,502,0,0
6,4,503,0,0
7,4,504,0,0
0,4,505,0,0
1,4,506,0,0
2,4,507,0,0
3,7,508,0,0
4,1,509,0,0
5,4,510,0,0
6,8,511,0,0
7,4,512,0,0
0,4,513,0,0
1,0,514,0,0
2,4,515,0,0
3,7,516,0,0
4,1,517,0,0
5,0,518,0,0
6,8,519,0,0
7,4,520,0,0
0,0,521,0,0
1,4,522,0,0
2,4,523,0,0
3,7,524,0,0
4,0,525,0,0
5,0,526,0,0
6,8,527,0,0
7,4,528,0,0
0,7,529,0,0
1,4,530,0,0
2,4,531,0,0
3,7,532,0,0
4,0,533,0,0
5,3,534,0,0
6,8,535,0,0
7,4,536,0,0
0,7,537,0,0
1,4,538,0,0
2,4,539,0,0
3,7,540,0,0
4,0,541,0,0
5,2,542,0,0
6,4,543,0,0
7,4,544,0,0
0,4,545,0,0
1,4,546,0,0
2,4,547,0,0
3,7,548,0,0
4,0,549,0,0
5,4,550,0,0
6,4,551,0,0
7,4,552,0,0
0,4,553,0,0
1,4,554,0,0
2,4,555,0,0
3,7,556,0,0
4,0,557,0,0
5,4,558,0,0
6,4,559,0,0
7,4,560,0,0
0,4,561,0,0
1,4,562,0,0
2,4,563,0,0
3,7,564,0,0
4,1,565,0,0
5,4,566,0,0
6,4,567,0,0
