user_id,item_id,timestamp,state_label,comma_separated_list_of_features
1,5,0,1,0
2,1,0,1,0
3,2,0,2,0
4,2,0,1,0
5,1,0,1,0
6,5,0,2,0
7,5,0,2,0
1,5,1,1,0
2,1,1,1,0
3,1,1,2,0
4,2,1,1,0
5,3,1,1,0
6,5,1,2,0
7,3,1,2,0
1,5,2,1,0
2,5,2,1,0
3,1,2,2,0
4,2,2,1,0
5,4,2,1,0
6,5,2,2,0
7,3,2,2,0
1,5,3,1,0
2,5,3,1,0
3,1,3,2,0
4,2,3,1,0
5,4,3,1,0
6,2,3,2,0
7,3,3,2,0
1,5,4,1,0
2,5,4,1,0
3,1,4,2,0
4,2,4,1,0
5,4,4,1,0
6,7,4,2,0
7,5,4,2,0
1,5,5,1,0
2,5,5,1,0
3,1,5,2,0
4,2,5,1,0
5,1,5,1,0
6,5,5,2,0
7,5,5,2,0
1,5,6,1,0
2,1,6,1,0
3,1,6,2,0
4,2,6,1,0
5,1,6,1,0
6,3,6,2,0
7,2,6,2,0
1,5,7,1,0
2,7,7,1,0
3,1,7,2,0
4,2,7,1,0
5,2,7,1,0
6,3,7,2,0
7,2,7,2,0
1,5,8,1,0
2,3,8,1,0
3,1,8,2,0
4,2,8,1,0
5,3,8,1,0
6,3,8,2,0
7,4,8,2,0
1,5,9,1,0
2,7,9,1,0
3,1,9,2,0
4,2,9,1,0
5,3,9,1,0
6,3,9,2,0
7,4,9,2,0
1,5,10,1,0
2,3,10,1,0
3,1,10,2,0
4,5,10,1,0
5,3,10,1,0
6,3,10,2,0
7,2,10,2,0
1,5,11,1,0
2,7,11,1,0
3,1,11,2,0
4,2,11,1,0
5,3,11,1,0
6,3,11,2,0
7,2,11,2,0
1,5,12,1,0
2,1,12,1,0
3,1,12,2,0
4,5,12,1,0
5,3,12,1,0
6,3,12,2,0
7,2,12,2,0
1,5,13,1,0
2,7,13,1,0
3,1,13,2,0
4,5,13,1,0
5,3,13,1,0
6,5,13,2,0
7,4,13,2,0
1,5,14,1,0
2,7,14,1,0
3,1,14,2,0
4,5,14,1,0
5,1,14,1,0
6,3,14,2,0
7,2,14,2,0
1,5,15,1,0
2,1,15,1,0
3,1,15,2,0
4,5,15,1,0
5,1,15,1,0
6,7,15,2,0
7,2,15,2,0
1,5,16,1,0
2,3,16,1,0
3,1,16,2,0
4,5,16,1,0
5,1,16,1,0
6,7,16,2,0
7,2,16,2,0
1,2,17,1,0
2,3,17,1,0
3,1,17,2,0
4,5,17,1,0
5,1,17,1,0
6,7,17,2,0
7,2,17,2,0
1,7,18,1,0
2,7,18,1,0
3,1,18,2,0
4,5,18,1,0
5,1,18,1,0
6,2,18,2,0
7,1,18,2,0
1,7,19,1,0
2,7,19,1,0
3,1,19,2,0
4,5,19,1,0
5,2,19,1,0
6,2,19,2,0
7,1,19,2,0
1,7,20,1,0
2,1,20,1,0
3,1,20,2,0
4,5,20,1,0
5,4,20,1,0
6,2,20,2,0
7,2,20,2,0
1,7,21,1,0
2,1,21,1,0
3,1,21,2,0
4,5,21,1,0
5,1,21,1,0
6,7,21,2,0
7,2,21,2,0
1,7,22,1,0
2,7,22,1,0
3,1,22,2,0
4,5,22,1,0
5,2,22,1,0
6,7,22,2,0
7,2,22,2,0
1,7,23,1,0
2,7,23,1,0
3,1,23,2,0
4,2,23,1,0
5,2,23,1,0
6,7,23,2,0
7,2,23,2,0
1,7,24,1,0
2,7,24,1,0
3,1,24,2,0
4,2,24,1,0
5,1,24,1,0
6,7,24,2,0
7,2,24,2,0
1,7,25,1,0
2,1,25,1,0
3,1,25,2,0
4,3,25,1,0
5,2,25,1,0
6,7,25,2,0
7,2,25,2,0
1,7,26,1,0
2,5,26,1,0
3,1,26,2,0
4,2,26,1,0
5,2,26,1,0
6,7,26,2,0
7,3,26,2,0
1,7,27,1,0
2,5,27,1,0
3,1,27,2,0
4,2,27,1,0
5,3,27,1,0
6,7,27,2,0
7,3,27,2,0
1,7,28,1,0
2,7,28,1,0
3,1,28,2,0
4,2,28,1,0
5,3,28,1,0
6,7,28,2,0
7,4,28,2,0
1,7,29,1,0
2,3,29,1,0
3,1,29,2,0
4,2,29,1,0
5,2,29,1,0
6,3,29,2,0
7,5,29,2,0
1,7,30,1,0
2,3,30,1,0
3,1,30,2,0
4,2,30,1,0
5,3,30,1,0
6,3,30,2,0
7,5,30,2,0
1,7,31,1,0
2,1,31,1,0
3,1,31,2,0
4,2,31,1,0
5,2,31,1,0
6,3,31,2,0
7,5,31,2,0
1,7,32,1,0
2,3,32,1,0
3,1,32,2,0
4,2,32,1,0
5,3,32,1,0
6,1,32,2,0
7,4,32,2,0
1,7,33,1,0
2,3,33,1,0
3,1,33,2,0
4,2,33,1,0
5,2,33,1,0
6,2,33,2,0
7,4,33,2,0
1,7,34,1,0
2,3,34,1,0
3,1,34,2,0
4,5,34,1,0
5,2,34,1,0
6,3,34,2,0
7,4,34,2,0
1,5,35,1,0
2,3,35,1,0
3,1,35,2,0
4,2,35,1,0
5,2,35,1,0
6,3,35,2,0
7,4,35,2,0
1,5,36,1,0
2,1,36,1,0
3,2,36,2,0
4,5,36,1,0
5,2,36,1,0
6,3,36,2,0
7,3,36,2,0
1,5,37,1,0
2,3,37,1,0
3,2,37,2,0
4,5,37,1,0
5,1,37,1,0
