user_id,item_id,timestamp,state_label,comma_separated_list_of_features
0,0,1,0,0
1,6,2,0,0
2,0,3,0,0
3,1,4,0,0
4,4,5,0,0
5,8,6,0,0
6,1,7,0,0
7,1,8,0,0
0,0,9,0,0
1,6,10,0,0
2,0,11,0,0
3,1,12,0,0
4,4,13,0,0
5,8,14,0,0
6,0,15,0,0
7,1,16,0,0
0,0,17,0,0
1,7,18,0,0
2,8,19,0,0
3,1,20,0,0
4,4,21,0,0
5,8,22,0,0
6,0,23,0,0
7,1,24,0,0
0,0,25,0,0
1,7,26,0,0
2,8,27,0,0
3,1,28,0,0
4,2,29,0,0
5,8,30,0,0
6,0,31,0,0
7,1,32,0,0
0,0,33,0,0
1,1,34,0,0
2,1,35,0,0
3,1,36,0,0
4,1,37,0,0
5,1,38,0,0
6,1,39,0,0
7,1,40,0,0
0,0,41,0,0
1,1,42,0,0
2,1,43,0,0
3,1,44,0,0
4,1,45,0,0
5,1,46,0,0
6,1,47,0,0
7,1,48,0,0
0,0,49,0,0
1,1,50,0,0
2,1,51,0,0
3,1,52,0,0
4,1,53,0,0
5,1,54,0,0
6,1,55,0,0
7,1,56,0,0
0,0,57,0,0
1,1,58,0,0
2,1,59,0,0
3,1,60,0,0
4,1,61,0,0
5,1,62,0,0
6,1,63,0,0
7,1,64,0,0
0,6,65,0,0
1,1,66,0,0
2,1,67,0,0
3,1,68,0,0
4,1,69,0,0
5,8,70,0,0
6,8,71,0,0
7,1,72,0,0
0,6,73,0,0
1,6,74,0,0
2,1,75,0,0
3,6,76,0,0
4,6,77,0,0
5,1,78,0,0
6,8,79,0,0
7,1,80,0,0
0,6,81,0,0
1,1,82,0,0
2,1,83,0,0
3,1,84,0,0
4,6,85,0,0
5,8,86,0,0
6,8,87,0,0
7,1,88,0,0
0,6,89,0,0
1,1,90,0,0
2,1,91,0,0
3,1,92,0,0
4,1,93,0,0
5,2,94,0,0
6,1,95,0,0
7,1,96,0,0
0,4,97,0,0
1,1,98,0,0
2,8,99,0,0
3,6,100,0,0
4,4,101,0,0
5,2,102,0,0
6,1,103,0,0
7,1,104,0,0
0,4,105,0,0
1,8,106,0,0
2,8,107,0,0
3,1,108,0,0
4,1,109,0,0
5,1,110,0,0
6,1,111,0,0
7,1,112,0,0
0,4,113,0,0
1,1,114,0,0
2,2,115,0,0
3,2,116,0,0
4,1,117,0,0
5,1,118,0,0
6,1,119,0,0
7,1,120,0,0
0,0,121,0,0
1,8,122,0,0
2,1,123,0,0
3,2,124,0,0
4,1,125,0,0
5,1,126,0,0
6,1,127,0,0
7,1,128,0,0
0,6,129,0,0
1,8,130,0,0
2,2,131,0,0
3,2,132,0,0
4,1,133,0,0
5,5,134,0,0
6,8,135,0,0
7,1,136,0,0
0,6,137,0,0
1,1,138,0,0
2,2,139,0,0
3,1,140,0,0
4,8,141,0,0
5,0,142,0,0
6,3,143,0,0
7,2,144,0,0
0,6,145,0,0
1,8,146,0,0
2,8,147,0,0
3,2,148,0,0
4,8,149,0,0
5,5,150,0,0
6,1,151,0,0
7,6,152,0,0
0,6,153,0,0
1,1,154,0,0
2,8,155,0,0
3,3,156,0,0
4,4,157,0,0
5,3,158,0,0
6,8,159,0,0
7,0,160,0,0
0,8,161,0,0
1,1,162,0,0
2,8,163,0,0
3,3,164,0,0
4,4,165,0,0
5,3,166,0,0
6,8,167,0,0
7,1,168,0,0
0,8,169,0,0
1,1,170,0,0
2,1,171,0,0
3,3,172,0,0
4,8,173,0,0
5,3,174,0,0
6,0,175,0,0
7,1,176,0,0
0,3,177,0,0
1,1,178,0,0
2,2,179,0,0
3,0,180,0,0
4,8,181,0,0
5,3,182,0,0
6,8,183,0,0
7,1,184,0,0
0,5,185,0,0
1,8,186,0,0
2,4,187,0,0
3,1,188,0,0
4,8,189,0,0
5,3,190,0,0
6,0,191,0,0
7,1,192,0,0
0,2,193,0,0
1,1,194,0,0
2,4,195,0,0
3,6,196,0,0
4,8,197,0,0
5,8,198,0,0
6,0,199,0,0
7,1,200,0,0
0,2,201,0,0
1,1,202,0,0
2,4,203,0,0
3,1,204,0,0
4,8,205,0,0
5,8,206,0,0
6,1,207,0,0
7,1,208,0,0
0,5,209,0,0
1,1,210,0,0
2,4,211,0,0
3,1,212,0,0
4,4,213,0,0
5,8,214,0,0
6,1,215,0,0
7,1,216,0,0
0,6,217,0,0
1,1,218,0,0
2,4,219,0,0
3,0,220,0,0
4,8,221,0,0
5,3,222,0,0
6,1,223,0,0
7,1,224,0,0
0,6,225,0,0
1,1,226,0,0
2,4,227,0,0
3,1,228,0,0
4,8,229,0,0
5,3,230,0,0
6,1,231,0,0
7,1,232,0,0
0,6,233,0,0
1,8,234,0,0
2,4,235,0,0
3,0,236,0,0
4,8,237,0,0
5,3,238,0,0
6,8,239,0,0
7,1,240,0,0
0,6,241,0,0
1,3,242,0,0
2,1,243,0,0
3,8,244,0,0
4,1,245,0,0
5,3,246,0,0
6,8,247,0,0
7,1,248,0,0
0,0,249,0,0
1,1,250,0,0
2,1,251,0,0
3,8,252,0,0
4,8,253,0,0
5,3,254,0,0
6,8,255,0,0
7,1,256,0,0
0,0,257,0,0
1,1,258,0,0
2,1,259,0,0
3,0,260,0,0
4,2,261,0,0
5,3,262,0,0
6,3,263,0,0
7,1,264,0,0
0,0,265,0,0
1,1,266,0,0
2,1,267,0,0
3,1,268,0,0
4,1,269,0,0
5,4,270,0,0
6,3,271,0,0
7,1,272,0,0
0,0,273,0,0
1,1,274,0,0
2,1,275,0,0
3,1,276,0,0
4,1,277,0,0
5,8,278,0,0
6,3,279,0,0
7,1,280,0,0
0,0,281,0,0
1,1,282,0,0
2,1,283,0,0
3,1,284,0,0
4,1,285,0,0
5,8,286,0,0
6,1,287,0,0
7,1,288,0,0
0,0,289,0,0
1,1,290,0,0
2,1,291,0,0
3,1,292,0,0
4,1,293,0,0
5,3,294,0,0
6,1,295,0,0
7,1,296,0,0
0,0,297,0,0
1,1,298,0,0
2,1,299,0,0
3,1,300,0,0
4,2,301,0,0
5,3,302,0,0
6,1,303,0,0
7,1,304,0,0
0,0,305,0,0
1,1,306,0,0
2,2,307,0,0
3,1,308,0,0
4,2,309,0,0
5,3,310,0,0
6,1,311,0,0
7,1,312,0,0
0,6,313,0,0
1,1,314,0,0
2,1,315,0,0
3,1,316,0,0
4,3,317,0,0
5,3,318,0,0
6,1,319,0,0
7,1,320,0,0
0,5,321,0,0
1,8,322,0,0
2,1,323,0,0
3,2,324,0,0
4,3,325,0,0
5,3,326,0,0
6,1,327,0,0
7,1,328,0,0
0,5,329,0,0
1,7,330,0,0
2,1,331,0,0
3,2,332,0,0
4,4,333,0,0
5,3,334,0,0
6,0,335,0,0
7,1,336,0,0
0,5,337,0,0
1,8,338,0,0
2,1,339,0,0
3,1,340,0,0
4,4,341,0,0
5,3,342,0,0
6,1,343,0,0
7,1,344,0,0
0,3,345,0,0
1,8,346,0,0
2,1,347,0,0
3,5,348,0,0
4,8,349,0,0
5,8,350,0,0
6,1,351,0,0
7,1,352,0,0
0,8,353,0,0
1,8,354,0,0
2,1,355,0,0
3,8,356,0,0
4,4,357,0,0
5,8,358,0,0
6,1,359,0,0
7,1,360,0,0
0,8,361,0,0
1,8,362,0,0
2,1,363,0,0
3,8,364,0,0
4,8,365,0,0
5,8,366,0,0
6,8,367,0,0
7,1,368,0,0
0,5,369,0,0
1,8,370,0,0
2,1,371,0,0
3,8,372,0,0
4,8,373,0,0
5,8,374,0,0
6,1,375,0,0
7,1,376,0,0
0,5,377,0,0
1,8,378,0,0
2,1,379,0,0
3,0,380,0,0
