0,6,1,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1,6,2,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2,6,3,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
3,7,4,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
4,3,5,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
5,3,6,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
6,5,7,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,6,8,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1,6,9,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2,6,10,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
3,7,11,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
4,3,12,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
5,3,13,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
6,5,14,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,6,15,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1,6,16,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2,6,17,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
3,7,18,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
4,3,19,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
5,7,20,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
6,5,21,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,6,22,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1,6,23,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2,0,24,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
3,7,25,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
4,3,26,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
5,7,27,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
6,5,28,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,6,29,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1,6,30,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2,0,31,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
3,7,32,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
4,3,33,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
5,7,34,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
6,5,35,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,7,36,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1,6,37,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2,0,38,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
3,7,39,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
4,1,40,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
5,3,41,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
6,5,42,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,7,43,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1,6,44,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2,0,45,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
3,7,46,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
4,1,47,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
5,3,48,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
6,2,49,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,7,50,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1,7,51,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2,7,52,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
3,7,53,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
4,3,54,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
5,7,55,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
6,2,56,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,7,57,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1,6,58,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2,7,59,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
3,7,60,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
4,3,61,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
5,0,62,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
6,4,63,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,3,64,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1,6,65,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2,7,66,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
3,5,67,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
4,7,68,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
5,0,69,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
6,1,70,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,3,71,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1,6,72,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2,7,73,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
3,5,74,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
4,3,75,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
5,0,76,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
6,1,77,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,3,78,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1,3,79,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2,6,80,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
3,7,81,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
4,3,82,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
5,0,83,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
6,4,84,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,3,85,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1,3,86,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2,6,87,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
3,7,88,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
4,6,89,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
5,0,90,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
6,4,91,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,3,92,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1,5,93,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2,6,94,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
3,7,95,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
4,7,96,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
5,0,97,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
6,3,98,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,3,99,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1,6,100,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2,6,101,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
3,7,102,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
4,7,103,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
5,0,104,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
6,3,105,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,3,106,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1,6,107,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2,6,108,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
3,7,109,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
4,7,110,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
5,0,111,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
6,3,112,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,3,113,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1,3,114,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2,0,115,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
3,1,116,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
4,6,117,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
5,0,118,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
6,5,119,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,3,120,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1,3,121,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2,0,122,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
3,1,123,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
4,7,124,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
5,0,125,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
6,2,126,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,3,127,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1,3,128,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2,0,129,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
3,7,130,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
4,7,131,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
5,0,132,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
6,5,133,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,3,134,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1,3,135,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2,7,136,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
3,7,137,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
4,7,138,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
5,0,139,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
6,6,140,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,3,141,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1,3,142,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2,0,143,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
3,7,144,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
4,7,145,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
5,0,146,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
6,6,147,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,3,148,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1,3,149,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2,7,150,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
3,7,151,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
4,6,152,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
5,0,153,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
6,3,154,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,3,155,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1,3,156,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2,0,157,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
3,7,158,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
4,6,159,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
5,0,160,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
6,3,161,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
