0,5,1,0,0,0.0
1,1,2,0,0,1.0
2,4,3,0,0,1.0
3,1,4,0,0,0.0
4,1,5,0,0,0.0
0,5,6,0,0,0.0
1,5,7,0,0,1.0
2,4,8,0,0,1.0
3,5,9,0,0,0.0
4,1,10,0,0,0.0
0,5,11,0,0,0.0
1,5,12,0,0,1.0
2,1,13,0,0,1.0
3,1,14,0,0,0.0
4,1,15,0,0,0.0
0,5,16,0,0,0.0
1,5,17,0,0,1.0
2,1,18,0,0,1.0
3,1,19,0,0,0.0
4,1,20,0,0,0.0
0,5,21,0,0,0.0
1,5,22,0,0,1.0
2,4,23,0,0,1.0
3,1,24,0,0,0.0
4,1,25,0,0,0.0
0,0,26,0,0,0.0
1,1,27,0,0,1.0
2,1,28,0,0,1.0
3,1,29,0,0,0.0
4,1,30,0,0,0.0
0,0,31,0,0,0.0
1,1,32,0,0,1.0
2,1,33,0,0,1.0
3,1,34,0,0,0.0
4,1,35,0,0,0.0
0,0,36,0,0,0.0
1,1,37,0,0,1.0
2,1,38,0,0,1.0
3,1,39,0,0,0.0
4,1,40,0,0,0.0
0,0,41,0,0,0.0
1,1,42,0,0,1.0
2,1,43,0,0,1.0
3,1,44,0,0,0.0
4,1,45,0,0,0.0
0,5,46,0,0,0.0
1,1,47,0,0,1.0
2,5,48,0,0,1.0
3,1,49,0,0,0.0
4,1,50,0,0,0.0
0,5,51,0,0,0.0
1,1,52,0,0,1.0
2,5,53,0,0,1.0
3,1,54,0,0,0.0
4,1,55,0,0,0.0
0,5,56,0,0,0.0
1,1,57,0,0,1.0
2,1,58,0,0,1.0
3,1,59,0,0,0.0
4,4,60,0,0,0.0
0,5,61,0,0,0.0
1,1,62,0,0,1.0
2,4,63,0,0,1.0
3,1,64,0,0,0.0
4,0,65,0,0,0.0
0,5,66,0,0,0.0
1,1,67,0,0,1.0
2,4,68,0,0,1.0
3,1,69,0,0,0.0
4,0,70,0,0,0.0
0,5,71,0,0,0.0
1,1,72,0,0,1.0
2,4,73,0,0,1.0
3,1,74,0,0,0.0
4,0,75,0,0,0.0
0,5,76,0,0,0.0
1,1,77,0,0,1.0
2,4,78,0,0,1.0
3,1,79,0,0,0.0
4,0,80,0,0,0.0
0,5,81,0,0,0.0
1,1,82,0,0,1.0
2,4,83,0,0,1.0
3,1,84,0,0,0.0
4,0,85,0,0,0.0
0,3,86,0,0,0.0
1,1,87,0,0,1.0
2,1,88,0,0,1.0
3,1,89,0,0,0.0
4,1,90,0,0,0.0
0,3,91,0,0,0.0
1,1,92,0,0,1.0
2,1,93,0,0,1.0
3,1,94,0,0,0.0
4,1,95,0,0,0.0
0,3,96,0,0,0.0
1,5,97,0,0,1.0
2,1,98,0,0,1.0
