0,3,1,0,0,0.0
1,1,2,0,0,0.0
2,0,3,0,0,1.0
3,6,4,0,0,0.0
4,0,5,0,0,1.0
5,5,6,0,0,0.0
6,4,7,0,0,1.0
0,3,8,0,0,0.0
1,1,9,0,0,0.0
2,0,10,0,0,1.0
3,6,11,0,0,0.0
4,0,12,0,0,1.0
5,0,13,0,0,0.0
6,4,14,0,0,1.0
0,3,15,0,0,0.0
1,1,16,0,0,0.0
2,0,17,0,0,1.0
3,0,18,0,0,0.0
4,0,19,0,0,1.0
5,0,20,0,0,0.0
6,4,21,0,0,1.0
0,3,22,0,0,0.0
1,5,23,0,0,0.0
2,0,24,0,0,1.0
3,7,25,0,0,0.0
4,0,26,0,0,1.0
5,0,27,0,0,0.0
6,4,28,0,0,1.0
0,4,29,0,0,0.0
1,1,30,0,0,0.0
2,7,31,0,0,1.0
3,2,32,0,0,0.0
4,1,33,0,0,1.0
5,0,34,0,0,0.0
6,4,35,0,0,1.0
0,4,36,0,0,0.0
1,6,37,0,0,0.0
2,5,38,0,0,1.0
3,2,39,0,0,0.0
4,1,40,0,0,1.0
5,0,41,0,0,0.0
6,0,42,0,0,1.0
0,4,43,0,0,0.0
1,3,44,0,0,0.0
2,5,45,0,0,1.0
3,6,46,0,0,0.0
4,1,47,0,0,1.0
5,2,48,0,0,0.0
6,0,49,0,0,1.0
0,5,50,0,0,0.0
1,5,51,0,0,0.0
2,0,52,0,0,1.0
3,6,53,0,0,0.0
4,1,54,0,0,1.0
5,2,55,0,0,0.0
6,0,56,0,0,1.0
0,5,57,0,0,0.0
1,5,58,0,0,0.0
2,7,59,0,0,1.0
3,6,60,0,0,0.0
4,3,61,0,0,1.0
5,1,62,0,0,0.0
6,3,63,0,0,1.0
0,2,64,0,0,0.0
1,3,65,0,0,0.0
2,7,66,0,0,1.0
3,6,67,0,0,0.0
4,3,68,0,0,1.0
5,1,69,0,0,0.0
6,3,70,0,0,1.0
0,6,71,0,0,0.0
1,3,72,0,0,0.0
2,7,73,0,0,1.0
3,0,74,0,0,0.0
4,3,75,0,0,1.0
5,0,76,0,0,0.0
6,3,77,0,0,1.0
0,6,78,0,0,0.0
1,3,79,0,0,0.0
2,7,80,0,0,1.0
3,0,81,0,0,0.0
4,0,82,0,0,1.0
5,0,83,0,0,0.0
6,3,84,0,0,1.0
0,2,85,0,0,0.0
1,3,86,0,0,0.0
2,0,87,0,0,1.0
3,0,88,0,0,0.0
4,0,89,0,0,1.0
5,0,90,0,0,0.0
6,3,91,0,0,1.0
0,7,92,0,0,0.0
1,3,93,0,0,0.0
2,0,94,0,0,1.0
3,0,95,0,0,0.0
4,0,96,0,0,1.0
5,7,97,0,0,0.0
6,3,98,0,0,1.0
0,7,99,0,0,0.0
1,7,100,0,0,0.0
2,0,101,0,0,1.0
3,0,102,0,0,0.0
4,1,103,0,0,1.0
