0,3,1,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1,4,2,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2,7,3,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3,7,4,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
4,7,5,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5,1,6,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6,4,7,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0,7,8,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1,6,9,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2,6,10,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3,1,11,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
4,6,12,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5,1,13,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6,4,14,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0,7,15,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1,4,16,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2,7,17,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3,1,18,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
4,4,19,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5,1,20,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6,4,21,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0,0,22,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1,4,23,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2,7,24,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3,6,25,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
4,1,26,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5,1,27,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6,4,28,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0,0,29,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1,7,30,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2,7,31,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3,6,32,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
4,1,33,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5,1,34,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6,6,35,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0,0,36,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1,6,37,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2,2,38,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3,6,39,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
4,7,40,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5,1,41,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6,6,42,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0,0,43,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1,6,44,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2,2,45,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3,1,46,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
4,6,47,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5,0,48,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6,4,49,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0,0,50,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1,6,51,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2,2,52,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3,6,53,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
4,4,54,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5,1,55,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6,4,56,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0,0,57,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1,7,58,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2,2,59,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3,6,60,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
4,4,61,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5,1,62,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6,6,63,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0,0,64,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1,6,65,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2,2,66,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3,6,67,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
4,1,68,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5,7,69,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6,5,70,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0,0,71,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1,4,72,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2,2,73,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3,0,74,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
4,6,75,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5,7,76,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6,4,77,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0,0,78,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1,4,79,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2,2,80,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3,6,81,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
4,1,82,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5,1,83,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6,3,84,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0,0,85,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1,4,86,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2,2,87,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3,6,88,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
4,1,89,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5,0,90,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6,5,91,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0,0,92,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1,6,93,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2,2,94,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3,6,95,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
4,1,96,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5,7,97,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6,6,98,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0,0,99,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1,6,100,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2,2,101,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3,6,102,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
4,1,103,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5,7,104,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6,5,105,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0,0,106,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1,6,107,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
