0,4,1,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1,1,2,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2,1,3,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
3,1,4,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
4,1,5,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
5,3,6,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
6,4,7,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0,3,8,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1,5,9,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2,1,10,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
3,1,11,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
4,1,12,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
5,1,13,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
6,6,14,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0,3,15,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1,5,16,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2,1,17,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
3,7,18,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
4,1,19,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
5,4,20,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
6,6,21,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0,3,22,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1,5,23,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2,1,24,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
3,7,25,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
4,3,26,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
5,1,27,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
6,1,28,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0,3,29,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1,5,30,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2,5,31,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
3,7,32,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
4,2,33,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
5,5,34,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
6,6,35,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0,4,36,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1,5,37,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2,5,38,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
3,7,39,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
4,1,40,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
5,3,41,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
6,1,42,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0,4,43,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1,5,44,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
